Tissue	h2_ge_t	h2_ge_t_se	NomP	FDRP	Proph2	Proph2_se
Adipose_Subcutaneous	-0.000157200025591492	0.00070315797178268	0.588451277369186	0.989013632551463	-0.00689473796453912	0.030840261920293
Adipose_Visceral_Omentum	-0.00147702053713362	0.000644750951144599	0.989013632551463	0.989013632551463	-0.0647816025058605	0.0282785504887982
Artery_Aorta	-0.00135555051015577	0.000804122650031671	0.954078109235695	0.989013632551463	-0.0594539697436741	0.0352685372820908
Artery_Tibial	-0.000727659993185597	0.000723386824491037	0.842769886470773	0.989013632551463	-0.0319149119818244	0.0317274923022385
B_intermediate	-0.000317095304332644	0.000219495353979763	0.925722748171818	0.989013632551463	-0.0139076887865195	0.00962698920963873
B_memory	0.000304250207503595	0.000229141139025767	0.0921245428324979	0.522330139777007	0.0133443073466489	0.0100500499572705
B_naive	0.000523073439366277	0.000310248109053121	0.0458994121832263	0.43604441574065	0.0229418175160648	0.0136073732040843
Brain_BasalGanglia	0.000142062806808793	0.000762937779610119	0.42614201308373	0.919115379462284	0.00623082486003478	0.0334621833162333
Brain_Cerebellum	0.00173773270032354	0.000854852148713648	0.0210370019394081	0.43604441574065	0.0762163465054184	0.0374935152944582
Brain_Cortex	-0.000247012090802789	0.000325849066844759	0.775791500738543	0.989013632551463	-0.0108338636317013	0.0142916257388052
Brain_Limbic	0.000102508783806504	0.000629980170272256	0.435370442903187	0.919115379462284	0.00449599928975895	0.0276307092224674
Breast_Mammary_Tissue	-0.00115716597092238	0.00116683263332345	0.839331828284709	0.989013632551463	-0.0507528934615079	0.0511768698826075
CD14_Mono	-0.000130334301460086	0.000248675882206069	0.69990008069046	0.989013632551463	-0.00571641673070553	0.0109068369388627
CD16_Mono	0.000231420302864692	0.000199726352879425	0.123291922172428	0.522330139777007	0.0101500132835391	0.00875992775786952
CD4_Naive	0.000208150950589715	0.000262889540423897	0.21424418320465	0.678439913481392	0.00912942765744364	0.0115302430010481
CD4_TCM	-0.00062859512456218	0.00059490673201456	0.85465930717815	0.989013632551463	-0.0275699616036044	0.0260924005269544
CD4_TEM	-0.000107242169046966	0.000113893011339613	0.826802410877726	0.989013632551463	-0.00470360390556868	0.00499530751489531
CD8_Naive	-0.000111986618676946	0.000264896414124524	0.663763450135423	0.989013632551463	-0.00491169380162044	0.0116182637773914
CD8_TCM	-0.00018633920756927	0.000155652952882418	0.88437504528299	0.989013632551463	-0.00817277226181009	0.00682688389835167
CD8_TEM	-2.3379372441493e-05	0.000410422850706388	0.522713107642857	0.989013632551463	-0.00102541107199531	0.0180010022239644
Cells_Cultured_fibroblasts	-0.000256418259226542	0.000877380213080239	0.614953953205272	0.989013632551463	-0.0112464148783571	0.0384815882929929
Colon_Sigmoid	0.00120197596084227	0.00102157201381861	0.119678707194978	0.522330139777007	0.0527182438965908	0.0448057900797636
Colon_Transverse	-0.00112003631162871	0.000788867350007256	0.922167494369025	0.989013632551463	-0.0491243996328382	0.0345994451757568
Esophagus_Mucosa	-0.000445734390259766	0.000697691101608672	0.738546469187579	0.989013632551463	-0.0195497539587617	0.0306004869126611
Esophagus_Muscularis	-0.000652457790327757	0.00123874436116442	0.700802153880319	0.989013632551463	-0.0286165697512174	0.0543308930335272
gdT	-0.000223624443781306	0.000122417511199084	0.966130244630706	0.989013632551463	-0.00980808963953096	0.00536918908767912
Heart_Atrial_Appendage	-0.000291841138941413	0.000654385460478011	0.672193221470565	0.989013632551463	-0.0128000499535707	0.0287011166876321
Heart_Left_Ventricle	0.000693582895286415	0.00134124610079589	0.302536791976277	0.766426539673235	0.0304203024248428	0.0588265833682408
Lung	0.000448326644201133	0.000541326979932312	0.203778810505596	0.678439913481392	0.0196634493070672	0.02374241140054
Muscle_Skeletal	0.00150391043541808	0.000794053752905165	0.0291147928069617	0.43604441574065	0.0659609840095649	0.0348269189870686
Nerve_Tibial	0.00101416757337756	0.000680659017601448	0.0681148921764096	0.517673180540713	0.0444810339200684	0.029853465684274
NK	-0.000185248014892345	0.000280223384553129	0.745717137419498	0.989013632551463	-0.00812491293387478	0.0122904993225057
NK_CD56bright	0.000139758707714681	0.00022896532221392	0.27080092875773	0.73503109234241	0.00612976788222285	0.010042338693593
Skin_Not_Sun_Exposed_Suprapubic	0.000927858713821274	0.000966692075276303	0.16857073958072	0.640568810406736	0.0406955576237401	0.0423987752314168
Skin_Sun_Exposed_Lower_leg	0.00130435349665079	0.000771770416514425	0.0455063561398062	0.43604441574065	0.0572084866952101	0.0338495796716853
Thyroid	0.000214117278247649	0.000893845380120451	0.405341032200865	0.919115379462284	0.00939110869507232	0.039203744742125
Treg	8.68445186031561e-05	0.000140645861728923	0.268462572910568	0.73503109234241	0.00380897011417351	0.00616867814600539
Whole_Blood	0.000878347852241029	0.000759396162271696	0.123709769947186	0.522330139777007	0.0385240286070627	0.0333068492224428
AllTissues	0.00186050169272808	0.000897601997275855	0.0190979236119648	NA	0.0816009514354421	0.0393685086524498
