Tissue	h2_ge_t	h2_ge_t_se	NomP	FDRP	Proph2	Proph2_se
Adipose_Subcutaneous	-0.0024725116100173	0.00417483534562187	0.723155627554464	0.997142757814354	-0.00846750551375788	0.0142973813206228
Adipose_Visceral_Omentum	0.00268789887018549	0.0058207653373117	0.322120418895285	0.997142757814354	0.0092051331170736	0.0199341278675058
Artery_Aorta	0.00515719226114185	0.0129448329345694	0.345168509635339	0.997142757814354	0.0176616173326776	0.0443316196389363
Artery_Tibial	0.00220366908958087	0.00592471964430868	0.354966947505617	0.997142757814354	0.00754681195061942	0.0202901357681804
B_intermediate	-0.00138806863919081	0.000708336447817494	0.974979754382238	0.997142757814354	-0.0047536597232562	0.00242580975279964
B_memory	0.000395530333813644	0.000759895058944173	0.301355291859219	0.997142757814354	0.00135455593771796	0.00260238033884991
B_naive	-0.00126972020180126	0.000713742265180834	0.962376984882559	0.997142757814354	-0.00434835685548377	0.00244432282596176
Brain_BasalGanglia	-0.00158341561050919	0.00314342900769579	0.692771768132248	0.997142757814354	-0.00542265620037394	0.0107651678345746
Brain_Cerebellum	0.0130229542414528	0.0054257463794229	0.00819273721293494	0.311324014091528	0.0445991583611397	0.0185813232172017
Brain_Cortex	-0.0010018899387674	0.00171021770266982	0.721003763932115	0.997142757814354	-0.00343112992728562	0.00585690994065007
Brain_Limbic	-0.00124475359167246	0.00267039085996758	0.679439350902352	0.997142757814354	-0.00426285476600158	0.00914517417797116
Breast_Mammary_Tissue	-0.00250968612084213	0.00407387215957799	0.731067391085153	0.997142757814354	-0.00859481548233606	0.0139516169848561
CD14_Mono	-2.34144332115173e-05	0.000704345973196038	0.513259516753913	0.997142757814354	-8.0186415107936e-05	0.00241214374382205
CD16_Mono	0.000543677914628711	0.00123194081129353	0.32949132210606	0.997142757814354	0.00186191066653668	0.00421897538114223
CD4_Naive	0.000384761729965448	0.00115507855788712	0.369527745616707	0.997142757814354	0.00131767715741592	0.00395574848591479
CD4_TCM	-0.00327284286679245	0.0021602022775917	0.935121793691209	0.997142757814354	-0.0112083659821659	0.00739795300545103
CD4_TEM	0.000413095514765337	0.000650919949286087	0.262833782609183	0.997142757814354	0.00141471066700458	0.002229177908514
CD8_Naive	-0.000239333881918049	0.000787175274557392	0.619451829262702	0.997142757814354	-0.000819636581911127	0.00269580573478559
CD8_TCM	5.35861903473183e-06	0.000804421657795684	0.497342483427381	0.997142757814354	1.83514350504515e-05	0.00275486869108111
CD8_TEM	0.005523992506297	0.00279238900774048	0.0239512860049545	0.338277514789185	0.0189177825558116	0.00956297605390575
Cells_Cultured_fibroblasts	0.00156653013354652	0.00508255493571253	0.378958586428544	0.997142757814354	0.00536482922447438	0.01740601005381
Colon_Sigmoid	-0.0018483569319726	0.00336783099613502	0.708437946019479	0.997142757814354	-0.00632998949305685	0.0115336677949829
Colon_Transverse	-0.00182950413358829	0.00305811392818674	0.725162067141474	0.997142757814354	-0.00626542511502839	0.0104729929047491
Esophagus_Mucosa	-0.00435167606327842	0.00492606135565325	0.811489546168786	0.997142757814354	-0.0149030002167069	0.0168700731357988
Esophagus_Muscularis	-0.00686565643282767	0.00572051165553691	0.884965712343959	0.997142757814354	-0.0235125220302317	0.0195907933408798
gdT	-0.00146472351178743	0.000759985137452484	0.973029213782766	0.997142757814354	-0.00501617641023092	0.00260268882689207
Heart_Atrial_Appendage	-0.000206235398917358	0.00588253910642411	0.513983616147505	0.997142757814354	-0.000706285612730678	0.0201456818713154
Heart_Left_Ventricle	-0.00447916471563586	0.00400745009785692	0.868154440411232	0.997142757814354	-0.0153396051905338	0.0137241441707429
Lung	0.00202494414009618	0.00529172681208031	0.350985100339217	0.997142757814354	0.00693474020580884	0.0181223520961654
Muscle_Skeletal	0.00321453364394059	0.00309980878979449	0.149865528399502	0.997142757814354	0.0110086768628102	0.0106157835266935
Nerve_Tibial	-0.00756059502885091	0.00484761066130055	0.940579157911183	0.997142757814354	-0.0258924487289415	0.016601406374317
NK	-0.000912544057243268	0.00183474361523143	0.690535465198169	0.997142757814354	-0.0031251508809701	0.00628336854531312
NK_CD56bright	-0.000555806471508441	0.000530780744632763	0.852484544919628	0.997142757814354	-0.00190344682023439	0.0018177422761396
Skin_Not_Sun_Exposed_Suprapubic	0.0140477729639797	0.0145341374956194	0.16688792039243	0.997142757814354	0.0481088115204784	0.0497744434781486
Skin_Sun_Exposed_Lower_leg	-0.0114956184552833	0.00901091369787404	0.898976973056343	0.997142757814354	-0.0393685563537099	0.03085929348587
Thyroid	0.00794856119914525	0.00411507174184401	0.0267061195886199	0.338277514789185	0.0272210999970728	0.0140927114446713
Treg	-0.00106137250252349	0.000384036281395613	0.997142757814354	0.997142757814354	-0.00363483733740921	0.00131519274450552
Whole_Blood	-0.00163806135040563	0.00250720715085459	0.743231782874532	0.997142757814354	-0.00560979914522476	0.00858632585909106
AllTissues	-0.000134478786971111	0.00418608541695315	0.512813892241025	NA	-0.000460543790996955	0.0143359089621683
