Tissue	h2_ge_t	h2_ge_t_se	NomP	FDRP	Proph2	Proph2_se
Adipose_Subcutaneous	-0.0085248155689136	0.00586043190519583	0.927115451211266	0.984664820944668	-0.0341129074386299	0.0234511080640089
Adipose_Visceral_Omentum	-0.0107914997952479	0.00626786627686768	0.957439715690902	0.984664820944668	-0.0431832724899876	0.0250814977065533
Artery_Aorta	-0.0063893197979317	0.00619387934269668	0.848859404587562	0.984664820944668	-0.0255675061942045	0.0247854315434041
Artery_Tibial	-0.00449525079416441	0.0073109087301762	0.730679365975756	0.96617787193287	-0.0179881984560401	0.029255337055527
B_intermediate	0.000517521735695896	0.00169426551862846	0.380009850079815	0.860987242784463	0.00207091530890715	0.00677977398410748
B_memory	-0.00174833939101153	0.00146716465390133	0.883299759433832	0.984664820944668	-0.0069961560264567	0.00587100701841268
B_naive	0.00431661037969872	0.00264407704398715	0.0512809456240768	0.503247661696422	0.0172733508591385	0.0105805403921054
Brain_BasalGanglia	0.00125881666980022	0.00431237545980215	0.385178503350944	0.860987242784463	0.00503728159183761	0.017256404400969
Brain_Cerebellum	0.0148770802081666	0.00988790094714385	0.0662167975916345	0.503247661696422	0.0595321336861409	0.0395674307608797
Brain_Cortex	0.00197142492931992	0.00233185862534395	0.198935197779549	0.755163444850082	0.00788885525938343	0.00933116696816306
Brain_Limbic	-2.90785043370592e-05	0.00295445031020057	0.503926435147859	0.882246182503362	-0.000116360561572866	0.0118225302529034
Breast_Mammary_Tissue	0.00669860908497827	0.00522734565637101	0.100016919368504	0.542948990857593	0.0268051584032744	0.0209177497253742
CD14_Mono	-0.00246754694142676	0.0015012936938569	0.949871992903408	0.984664820944668	-0.00987413742067531	0.00600757780655022
CD16_Mono	0.00288183675055797	0.00184254681499549	0.058902823869068	0.503247661696422	0.0115319597861463	0.00737313651458779
CD4_Naive	0.00191303575578212	0.00238584246390184	0.211326173408194	0.755163444850082	0.00765520510517055	0.0095471887310998
CD4_TCM	-0.006454927066672	0.00346196086769435	0.968876286314878	0.984664820944668	-0.0258300402828011	0.0138533848247073
CD4_TEM	-0.000893814605267405	0.00140717105099783	0.737346270685611	0.96617787193287	-0.0035766890967083	0.00563093657862277
CD8_Naive	0.0013787556771813	0.00177461950452648	0.218599944561866	0.755163444850082	0.00551722960056543	0.00710131854552413
CD8_TCM	-0.00306165105747613	0.00141656306597492	0.984664820944668	0.984664820944668	-0.0122515048318373	0.00566851967176839
CD8_TEM	-7.35239917688506e-05	0.00272210648468011	0.510774105659841	0.882246182503362	-0.000294213652536417	0.0108927830519412
Cells_Cultured_fibroblasts	-0.00111683030126663	0.005423277920749	0.581578261633487	0.894129674456286	-0.00446910884860596	0.021701792399956
Colon_Sigmoid	-0.00776017534866985	0.00586868107874542	0.906966384232521	0.984664820944668	-0.0310531226437369	0.0234841179621665
Colon_Transverse	0.0026039343179473	0.00332371336399258	0.216684005809104	0.755163444850082	0.0104199052338828	0.0133001735253805
Esophagus_Mucosa	0.00843944959525792	0.00490025865592688	0.0425125061297904	0.503247661696422	0.0337713069037932	0.0196088781749775
Esophagus_Muscularis	-0.00694957405058047	0.00538478275295393	0.901577936038789	0.984664820944668	-0.02780941997031	0.0215477501118605
gdT	0.00203152493456269	0.001443657668173	0.0796830330917006	0.50465920958077	0.0081293514788423	0.00577694144927171
Heart_Atrial_Appendage	0.000768582893489644	0.00505755651534784	0.439606387979081	0.879212775958162	0.00307556179867805	0.0202383213899473
Heart_Left_Ventricle	0.00283098023142801	0.00527078805063998	0.295596651498864	0.765150808978803	0.0113284523066347	0.0210915888380952
Lung	0.00293525460565429	0.00458606440765792	0.26107401025391	0.765150808978803	0.0117457167093009	0.0183515982699397
Muscle_Skeletal	-0.00121141891348535	0.00502969422400032	0.595165626619439	0.894129674456286	-0.00484761469982133	0.0201268276270521
Nerve_Tibial	0.0133281478079577	0.00761343371076709	0.0400066166909647	0.503247661696422	0.0533339248017515	0.030465921211553
NK	0.000564109719987327	0.00320930907314809	0.430236161156168	0.879212775958162	0.00225734181667598	0.0128423732418891
NK_CD56bright	5.89106479661506e-05	0.00108855833867708	0.478420558177907	0.882246182503362	0.00023573688661925	0.00435597574500632
Skin_Not_Sun_Exposed_Suprapubic	-0.00154149496758614	0.00630442271607408	0.596582105915464	0.894129674456286	-0.00616844724924426	0.0252277819770872
Skin_Sun_Exposed_Lower_leg	-0.00154463807911555	0.00543995997031263	0.611772935154301	0.894129674456286	-0.00618102472635274	0.0217685473001706
Thyroid	0.00467147652895426	0.00900852606671512	0.30203321407058	0.765150808978803	0.0186933834692047	0.036048523676331
Treg	-0.000455434465036922	0.00126156579826829	0.640953005745702	0.902082008086544	-0.00182246684688644	0.00504828250607559
Whole_Blood	0.0028084515390723	0.00494962522724057	0.285218879285025	0.765150808978803	0.01123830147688	0.0198064234783536
AllTissues	0.0113451803735003	0.00495553011374986	0.0110281212178199	NA	0.0453988810464198	0.0198300524759898
