Tissue	h2_ge_t	h2_ge_t_se	NomP	FDRP	Proph2	Proph2_se
Adipose_Subcutaneous	-0.00884114449507911	0.00735088265199341	0.885460047874509	0.999005184468911	-0.0376539373725686	0.0313069959624932
Adipose_Visceral_Omentum	-0.0203770713834882	0.00784158828736015	0.99531962219769	0.999005184468911	-0.0867848014628969	0.0333968836770023
Artery_Aorta	-0.0146712682747875	0.00622727743292703	0.990762753101232	0.999005184468911	-0.0624841067921103	0.0265216245013928
Artery_Tibial	-0.0247762053577299	0.0104500569431147	0.991127964123366	0.999005184468911	-0.105520465748424	0.044506205038819
B_intermediate	-0.00115289271574614	0.00230648270560938	0.691409242727173	0.998425155025585	-0.00491010526297334	0.00982318017721201
B_memory	0.000917295901227806	0.00126203048930465	0.233661585074203	0.739928352734976	0.00390671167473512	0.00537491690504536
B_naive	0.00366820961871013	0.00371415373178019	0.161666946197031	0.614334395548718	0.0156226985464656	0.0158183719411422
Brain_BasalGanglia	-0.00693751616138878	0.00608144535743468	0.873016688056047	0.999005184468911	-0.0295464913176694	0.025900533890267
Brain_Cerebellum	-0.00691051287984492	0.00567499337748003	0.888333461342898	0.999005184468911	-0.0294314858596462	0.024169477757581
Brain_Cortex	0.0052683276108263	0.00392553605012896	0.0897873336636019	0.614334395548718	0.0224375111193624	0.0167186373514862
Brain_Limbic	-0.002278287885254	0.00549220568941796	0.660863902526954	0.998425155025585	-0.00970310002237649	0.0233909952700935
Breast_Mammary_Tissue	0.0107044379783866	0.0100979612246452	0.144558805030756	0.614334395548718	0.0455895995672342	0.0430066491679949
CD14_Mono	0.00516854592742079	0.00290687198052064	0.037698324395118	0.614334395548718	0.0220125465392708	0.01238020434634
CD16_Mono	-0.00105666881436379	0.00197747413316502	0.703451261371494	0.998425155025585	-0.00450029307650677	0.00842195116339446
CD4_Naive	0.00232950240541105	0.00235768453310456	0.161564890518449	0.614334395548718	0.00992121978454451	0.0100412458820467
CD4_TCM	0.00323862982657384	0.00557448141332837	0.280628924234373	0.820299932377398	0.0137931423618988	0.0237414029528465
CD4_TEM	-0.00311551177246515	0.00100767715555418	0.999005184468911	0.999005184468911	-0.0132687894909078	0.00429164035585256
CD8_Naive	0.000817663111286874	0.00214507716235851	0.351534394863559	0.890553800321016	0.00348238122353865	0.00913576304241273
CD8_TCM	0.0032936751277982	0.00323973040999247	0.1546597441883	0.614334395548718	0.0140275772052734	0.0137978296848061
CD8_TEM	-0.00330496289615518	0.00296842382723786	0.867225863689239	0.999005184468911	-0.0140756511761294	0.0126423502011834
Cells_Cultured_fibroblasts	0.000944214416235905	0.00795859472907008	0.452779951491587	0.957023557271872	0.00402135611684798	0.03389520753437
Colon_Sigmoid	0.000797586034027433	0.00719789357675423	0.455884199170784	0.957023557271872	0.00339687408018498	0.0306554240917983
Colon_Transverse	0.00953119446182755	0.00651454019757751	0.0717248240376783	0.614334395548718	0.0405928213876812	0.0277450604666845
Esophagus_Mucosa	-0.00974705127502292	0.0091078469012756	0.857731239873668	0.999005184468911	-0.0415121434200295	0.0387898079270681
Esophagus_Muscularis	0.0116603991828137	0.00806571506050287	0.0741342495710102	0.614334395548718	0.0496609845946069	0.0343514270038453
gdT	0.000186268871110012	0.00156839062714831	0.452731032279922	0.957023557271872	0.000793308650383356	0.00667968750914953
Heart_Atrial_Appendage	-0.00339603557336357	0.0071612736914473	0.682329298261001	0.998425155025585	-0.0144635245884309	0.0304994620589749
Heart_Left_Ventricle	0.0025600514172395	0.00617544823783011	0.339234531492013	0.890553800321016	0.0109031150649042	0.0263008868732117
Lung	0.000377353459712358	0.00700241382047887	0.478511778635936	0.957023557271872	0.00160712717083628	0.0298228867993138
Muscle_Skeletal	-0.00375686060856549	0.00647836622433115	0.719011888752299	0.998425155025585	-0.0160002581284731	0.0275909975482587
Nerve_Tibial	0.0208347021230312	0.0230559389938489	0.183088176430706	0.632486427669712	0.0887338250554991	0.0981939480146887
NK	-0.0012758526420917	0.00202487813455305	0.735681693176747	0.998425155025585	-0.00543378467671082	0.00862384214034519
NK_CD56bright	-0.000245364763554325	0.00100552722968299	0.596390797861868	0.998425155025585	-0.00104499473404738	0.00428248394243181
Skin_Not_Sun_Exposed_Suprapubic	-0.00566185478569836	0.0105030130074435	0.705080576836712	0.998425155025585	-0.024113521233809	0.0447317419397083
Skin_Sun_Exposed_Lower_leg	0.0216668157491876	0.0123496262744191	0.039676618548709	0.614334395548718	0.0922777502094872	0.0525963640307457
Thyroid	0.0357522562107072	0.0332124718241101	0.140858375968578	0.614334395548718	0.152266849278991	0.14145005035822
Treg	-0.00138958675180358	0.000735550955474751	0.970566015476869	0.999005184468911	-0.00591817185606295	0.00313267016812075
Whole_Blood	-0.00281506638314358	0.00479563022137574	0.721400348392225	0.998425155025585	-0.0119892094682435	0.0204243195118217
AllTissues	0.0180074140139879	0.00677380400767716	0.00392574680681447	NA	0.0766925639437304	0.028849250458591
