Tissue	h2_ge_t	h2_ge_t_se	NomP	FDRP	Proph2	Proph2_se
Adipose_Subcutaneous	0.00474074978808026	0.00857988941710688	0.290288512423242	0.787925962291657	0.0214222764938105	0.0387703995350514
Adipose_Visceral_Omentum	-0.0102618161934742	0.0045542727751342	0.987877620291943	0.999988492947287	-0.0463706109058934	0.0205796329649083
Artery_Aorta	-0.0189328009961432	0.00447219987969315	0.999988492947287	0.999988492947287	-0.0855526479717271	0.0202087658368421
Artery_Tibial	-0.0143848977825937	0.00479266622888323	0.998656467905234	0.999988492947287	-0.0650017974812187	0.0216568740573124
B_intermediate	0.00139738727446481	0.00403995672278945	0.364712074132902	0.897633371683457	0.00631444769301767	0.0182555658508335
B_memory	-6.20602506202701e-05	0.00125738277823652	0.519682478343054	0.897633371683457	-0.000280434932762179	0.00568180198028251
B_naive	-0.00114685531161503	0.00171527420499547	0.748128937558348	0.934738380436791	-0.00518235567833272	0.00775090015813588
Brain_BasalGanglia	0.00198249301984431	0.0035325984329631	0.287330719253199	0.787925962291657	0.00895839593241893	0.015962939145789
Brain_Cerebellum	0.00329962228796723	0.00424561345704941	0.218525149276165	0.787925962291657	0.0149101775326129	0.0191848777995906
Brain_Cortex	-0.0012156818586277	0.00171422282302536	0.7608916750596	0.934738380436791	-0.00549336583202756	0.00774614922288911
Brain_Limbic	-0.00228353482559444	0.00258216031918759	0.811746488274055	0.934738380436791	-0.0103187294423608	0.0116681442349191
Breast_Mammary_Tissue	0.00863554226346404	0.00570800669807161	0.0651547801870764	0.787925962291657	0.0390218809917037	0.0257930713875807
CD14_Mono	0.00202781591280665	0.00179566574702987	0.129389104520301	0.787925962291657	0.00916319888299435	0.00811416966574727
CD16_Mono	-0.00130391183641163	0.000828646402014424	0.942203582407566	0.999988492947287	-0.00589205529331961	0.00374444826938285
CD4_Naive	-0.000954875502821931	0.00147342957578804	0.741527966528908	0.934738380436791	-0.00431484637515559	0.00665806405688224
CD4_TCM	-0.00229983291013464	0.00283461321999601	0.79141455668827	0.934738380436791	-0.0103923764579062	0.0128089164934298
CD4_TEM	-0.00129986053095215	0.00110608088804858	0.880041609070423	0.983575916019884	-0.00587374844533281	0.00499810613668586
CD8_Naive	1.08296421811818e-05	0.00112847329738459	0.496171521432909	0.897633371683457	4.89364761915129e-05	0.00509929189961405
CD8_TCM	0.000419688400145481	0.00229293063890292	0.427384963297657	0.897633371683457	0.00189646814344998	0.0103611868002843
CD8_TEM	0.00353948756396645	0.00289078870056667	0.110400301255607	0.787925962291657	0.0159940694259668	0.0130627596049104
Cells_Cultured_fibroblasts	-0.000780469887951119	0.00457085276324309	0.567789550017154	0.934738380436791	-0.00352675051039819	0.0206545538330009
Colon_Sigmoid	-0.00205201882744364	0.00378369641364665	0.706205018277691	0.934738380436791	-0.00927256587186462	0.0170975888551588
Colon_Transverse	0.0119412810750786	0.00544924605174442	0.0142127346856128	0.270041959026643	0.0539596975828224	0.0246237959861926
Esophagus_Mucosa	0.0143163717920082	0.00652985187163579	0.0141735255719088	0.270041959026643	0.064692145467728	0.0295067865866958
Esophagus_Muscularis	0.00100107540524274	0.00594411930435836	0.433128632293073	0.897633371683457	0.00452361231469833	0.026860005894073
gdT	-3.7962305966783e-05	0.0020718479920623	0.507309378674649	0.897633371683457	-0.000171542277301324	0.00936216896548712
Heart_Atrial_Appendage	0.00618270737448961	0.00491800585013099	0.104348325494676	0.787925962291657	0.0279381264098039	0.0222232528248124
Heart_Left_Ventricle	0.00302041360274856	0.00530713123477969	0.284636133802298	0.787925962291657	0.0136485024977341	0.0239816142556696
Lung	-0.00446162162312184	0.00509257448457541	0.809513077163404	0.934738380436791	-0.0201609653100851	0.0230120853347285
Muscle_Skeletal	0.000833428327692169	0.00452948536302488	0.427006465856583	0.897633371683457	0.00376605660954437	0.0204676247764342
Nerve_Tibial	0.00364159187417729	0.0053636208455839	0.248587045712728	0.787925962291657	0.0164554535660971	0.0242368768440303
NK	0.000321136194477675	0.00258229821252067	0.450514877845914	0.897633371683457	0.00145113508575542	0.0116687673408074
NK_CD56bright	-0.000506081849636873	0.00100307894818937	0.693054956420661	0.934738380436791	-0.00228685878733336	0.00453266583004686
Skin_Not_Sun_Exposed_Suprapubic	-0.00378236790797284	0.00502122882773051	0.774357766195154	0.934738380436791	-0.0170915856663933	0.0226896919463647
Skin_Sun_Exposed_Lower_leg	0.00402050430482856	0.00447034298279952	0.184227095692591	0.787925962291657	0.0181676651822348	0.0202003749787597
Thyroid	-0.00175491912416477	0.00482559737094522	0.641947321585682	0.934738380436791	-0.00793004574859815	0.0218056817485098
Treg	0.00135997218487482	0.00168227277529683	0.209426263679684	0.787925962291657	0.00614537815126444	0.00760177485448183
Whole_Blood	0.00716782356890694	0.00741490462609232	0.166852568303936	0.787925962291657	0.0323896229955126	0.0335061212204804
AllTissues	0.0123383523321988	0.00634294370892818	0.0258749037009168	NA	0.0557539644473511	0.028662194798591
