Tissue	h2_ge_t	h2_ge_t_se	NomP	FDRP	Proph2	Proph2_se
Adipose_Subcutaneous	-0.000420844275996095	0.00141991369235114	0.616532809052774	0.898408083561369	-0.00461452057013262	0.0155692290827976
Adipose_Visceral_Omentum	0.000337255721280807	0.000958128062389401	0.362421227652506	0.873729827136002	0.00369797940000885	0.0105057901577785
Artery_Aorta	-0.00133756903350845	0.00109988558720783	0.88802626801441	0.952711128163455	-0.0146663271218032	0.012060148982542
Artery_Tibial	0.000484990554706937	0.0013127755026596	0.355900242139925	0.873729827136002	0.00531787888933045	0.0143944682309167
B_intermediate	0.000293135156314046	0.000302685920518436	0.166410683251225	0.873729827136002	0.00321420127537331	0.00331892456708811
B_memory	-0.000771248162354662	0.000215398432766456	0.999828574203461	0.999828574203461	-0.00845666844687129	0.00236182492068482
B_naive	6.05362434949396e-06	0.000343355536969229	0.492966702641221	0.898408083561369	6.63774599725215e-05	0.00376486334396084
Brain_BasalGanglia	0.000450629546476853	0.000910058581849305	0.310241676401569	0.873729827136002	0.00494111344821111	0.00997871252027747
Brain_Cerebellum	0.00161365453869991	0.00138588950277133	0.122141963585132	0.873729827136002	0.0176935804682008	0.015196156828633
Brain_Cortex	-3.37438087636824e-05	0.000502863729590701	0.526750261105387	0.898408083561369	-0.000369997903110553	0.00551385668410856
Brain_Limbic	-0.000223049770697141	0.000807351522522364	0.608830967356331	0.898408083561369	-0.00244572116992479	0.00885253862414873
Breast_Mammary_Tissue	0.000605697632421814	0.000944844466192207	0.26074334996667	0.873729827136002	0.00664142140813393	0.010360136690704
CD14_Mono	-7.42454412238524e-05	0.000310788103990425	0.59440614572394	0.898408083561369	-0.000814094750261539	0.00340776429814062
CD16_Mono	7.78534799857248e-05	0.000281030637949843	0.390879133192422	0.873729827136002	0.000853656578790842	0.00308147629330968
CD4_Naive	0.000738008488319935	0.000623442429831802	0.118253316914656	0.873729827136002	0.00809219833684139	0.00683599155517327
CD4_TCM	-0.000664900138695016	0.000716290579081966	0.823362282122348	0.948114143049977	-0.00729057169621728	0.00785406336712682
CD4_TEM	0.000151660772614693	0.000250054406783188	0.272087707802881	0.873729827136002	0.00166294706814356	0.00274182463578057
CD8_Naive	0.000103870915970573	0.000332173485708775	0.377253992427813	0.873729827136002	0.00113893548213348	0.00364225313277166
CD8_TCM	0.00036689236046859	0.000300440350559945	0.111008551203711	0.873729827136002	0.0040229425489977	0.00329430208947308
CD8_TEM	0.000934884528575084	0.000458709761347004	0.0207712565935232	0.789307750553882	0.010250926848411	0.00502971229547153
Cells_Cultured_fibroblasts	0.00136776439979334	0.00119938259696744	0.127061845248262	0.873729827136002	0.0149974166644007	0.0131511249667482
Colon_Sigmoid	-0.000318124330719858	0.00111584377192898	0.612215298263647	0.898408083561369	-0.0034882053807002	0.0122351290781686
Colon_Transverse	-0.000292680463129489	0.000826706010837165	0.638342585688341	0.898408083561369	-0.00320921560449001	0.00906475889075839
Esophagus_Mucosa	-0.00105129501445583	0.000903973912434028	0.877579269050183	0.952711128163455	-0.0115273576146473	0.00991199465388189
Esophagus_Muscularis	-0.000987154813716723	0.00112470953156894	0.809946066022438	0.948114143049977	-0.0108240659398763	0.0123323413549226
gdT	-0.000170187456248291	0.00029046517850744	0.721033162445111	0.919815484746558	-0.00186609052903828	0.00318492520293246
Heart_Atrial_Appendage	0.000615770833486922	0.000942267639815007	0.256717360331867	0.873729827136002	0.00675187317419871	0.0103318820155154
Heart_Left_Ventricle	-0.000585502832480911	0.00097377590396613	0.726170119536756	0.919815484746558	-0.0064199871982556	0.0106773673680497
Lung	0.000370452504428484	0.000962475243900959	0.350157376065881	0.873729827136002	0.0040619792152246	0.010553456621721
Muscle_Skeletal	0.000249152247391631	0.000785066511627773	0.375483517298001	0.873729827136002	0.00273193253718894	0.00860818543451505
Nerve_Tibial	-0.00111026021305769	0.00122520513596845	0.817580532075651	0.948114143049977	-0.0121739058449308	0.0134342668417593
NK	-0.000595214697413197	0.00045915503145173	0.902568437207484	0.952711128163455	-0.00652647694532014	0.00503459464311107
NK_CD56bright	-0.000120930546317393	0.000236887745540677	0.695148435058683	0.919815484746558	-0.00132599283242755	0.00259745335022672
Skin_Not_Sun_Exposed_Suprapubic	0.00106538771973267	0.00111650645316436	0.169987295070754	0.873729827136002	0.0116818828918056	0.0122423953197846
Skin_Sun_Exposed_Lower_leg	-0.000238113723506902	0.00113104284986622	0.583371349157186	0.898408083561369	-0.00261089609108445	0.012401785634498
Thyroid	-0.00044384674208158	0.00142565749871979	0.62222426352848	0.898408083561369	-0.00486674059299978	0.0156322094157872
Treg	-0.000348009703371965	0.000213140899796094	0.948741131129598	0.97438278332229	-0.00381589587030663	0.00233707126969401
Whole_Blood	-6.94882592259405e-05	0.000953750103187145	0.529040414442842	0.898408083561369	-0.000761932666951102	0.0104577862191573
AllTissues	-2.32944019471606e-05	0.0010979730839797	0.508463253662401	NA	-0.000255421073982024	0.012039178552409
