Tissue	h2_ge_t	h2_ge_t_se	NomP	FDRP	Proph2	Proph2_se
Adipose_Subcutaneous	0.00220074894042002	0.00726285681081315	0.380939509812453	0.923427891071231	0.0133459608272894	0.0440440073427116
Adipose_Visceral_Omentum	-0.0129475643535866	0.00468152295092146	0.997159731820755	0.997159731820755	-0.0785176734601977	0.0283900724737505
Artery_Aorta	0.0023443427813274	0.00862507792828928	0.392885825331052	0.923427891071231	0.0142167542833681	0.0523048995044832
Artery_Tibial	-0.0161711132323402	0.00623748844562936	0.995236883292957	0.997159731820755	-0.0980661809117053	0.037825885055363
B_intermediate	0.00153894367622988	0.00151243914303269	0.15445202412794	0.733647114607715	0.00933258748471728	0.00917185653749357
B_memory	-0.0009702585096657	0.00109528980653731	0.812149843200406	0.935202849745922	-0.00588392061652941	0.00664214558239727
B_naive	0.000711579160763558	0.00166489029473352	0.334542899514453	0.923427891071231	0.00431521625690454	0.0100963632185174
Brain_BasalGanglia	-0.0060432279028758	0.00350024075056248	0.957872848614831	0.997159731820755	-0.0366478344625579	0.0212264448184505
Brain_Cerebellum	0.00142827389610926	0.00352895429045384	0.342837970373828	0.923427891071231	0.00866145479750916	0.0214005718038438
Brain_Cortex	0.00493218422935751	0.00360330860797514	0.0855319674824192	0.59888330926617	0.029910152997923	0.0218514773073083
Brain_Limbic	0.00131767360044916	0.0028049184962693	0.319258778556258	0.923427891071231	0.00799074348362135	0.0170098150167938
Breast_Mammary_Tissue	-0.00216272691018898	0.00450801007967884	0.684298130779158	0.932382391004643	-0.0131153845372285	0.0273378415990227
CD14_Mono	-0.000511046504064481	0.000848078443719058	0.726610406201896	0.932382391004643	-0.00309912980026975	0.00514298631727749
CD16_Mono	-0.00114140039565457	0.000735954666554951	0.939538526866461	0.997159731820755	-0.00692177316952438	0.00446303618286811
CD4_Naive	0.00105184064680951	0.00206708186374702	0.305427660399122	0.923427891071231	0.00637865765196792	0.0125353660627472
CD4_TCM	0.000481537000540426	0.0029449909376844	0.435058245305275	0.923427891071231	0.00292017586743739	0.0178592537154906
CD4_TEM	0.000991990739063037	0.00105828766189086	0.174288109721523	0.735883129935319	0.0060157109706673	0.00641775416549945
CD8_Naive	-0.000673441903092722	0.00110858373006717	0.72823363229944	0.932382391004643	-0.00408394119522573	0.00672276367536186
CD8_TCM	0.00285528665645638	0.00162136135454984	0.0391155839310388	0.59888330926617	0.017315261712895	0.00983239147695476
CD8_TEM	-0.000651947939290046	0.00200131960814918	0.627696661654634	0.932382391004643	-0.00395359575069767	0.0121365652404438
Cells_Cultured_fibroblasts	0.000424276522572675	0.00474355035282845	0.464364997005217	0.923427891071231	0.00257293221693557	0.0287662240923496
Colon_Sigmoid	-0.000463575827310115	0.003272576581661	0.556323617703216	0.932382391004643	-0.00281125425900616	0.0198458252374833
Colon_Transverse	0.000549136653011802	0.00351097562841952	0.43785661640428	0.923427891071231	0.00333011918139358	0.021291544138384
Esophagus_Mucosa	-0.00717188652723138	0.00555158346550479	0.901797742631481	0.997159731820755	-0.0434923379456118	0.0336663642541224
Esophagus_Muscularis	0.0074943079105932	0.00570697590843981	0.094560522515711	0.59888330926617	0.0454475919381031	0.0346087077528187
gdT	-0.000893146603471477	0.00212334885696264	0.662987766410626	0.932382391004643	-0.00541629231941466	0.0128765849421628
Heart_Atrial_Appendage	-0.00411861583224558	0.00652359464791963	0.736091361319455	0.932382391004643	-0.0249764453137998	0.0395609135713744
Heart_Left_Ventricle	0.000232076492122958	0.00661880844713871	0.486014679511174	0.923427891071231	0.0014073771505334	0.0401383168413506
Lung	-0.000180849406072434	0.00527220884436018	0.513681993662026	0.929519798055095	-0.00109672168630948	0.0319721579403286
Muscle_Skeletal	-0.00342232809157499	0.00409218274168578	0.798509374286888	0.935202849745922	-0.0207539605310794	0.0248161476148319
Nerve_Tibial	0.0127028401506472	0.00919097614611624	0.0834706325394933	0.59888330926617	0.0770335970324269	0.0557366655313295
NK	-0.00143018963891393	0.00164852501075904	0.807181590084897	0.935202849745922	-0.00867307240093347	0.00999711953158908
NK_CD56bright	-0.000179071851069891	0.000832715165466868	0.585134172325217	0.932382391004643	-0.00108594209260092	0.00504981907499617
Skin_Not_Sun_Exposed_Suprapubic	-0.0029351200701886	0.0121036750339974	0.595802945440411	0.932382391004643	-0.0177993939975052	0.0734000911703905
Skin_Sun_Exposed_Lower_leg	0.0169042920109467	0.021606720512769	0.217000726631131	0.824602761198298	0.102512383328967	0.13102923294584
Thyroid	0.00762840374294912	0.00671331125133279	0.127913391292589	0.694386981302626	0.0462607867977509	0.0407114084374335
Treg	0.00182531793720104	0.00138891453853359	0.0943886729918469	0.59888330926617	0.0110692415839966	0.00842276857812971
Whole_Blood	0.00618020209574874	0.00447201500808582	0.0834900610335789	0.59888330926617	0.0374784845103016	0.0271195573564938
AllTissues	0.0117277433444821	0.00495615790423418	0.00898350360285483	NA	0.0711203356245124	0.0300555361081515
