Tissue	h2_ge_t	h2_ge_t_se	NomP	FDRP	Proph2	Proph2_se
Adipose_Subcutaneous	0.00139739960938521	0.00966890138457066	0.442542891437459	0.840831493731172	0.0082007019330118	0.0567423790174335
Adipose_Visceral_Omentum	-0.0121647672719792	0.00526733354853972	0.989541339863881	0.99133933421955	-0.0713894792956526	0.0309115818576275
Artery_Aorta	-0.00579803670621481	0.00619152328648384	0.825478592803026	0.99133933421955	-0.0340260370083029	0.0363352305544826
Artery_Tibial	-0.0128460108356946	0.00539790312601506	0.99133933421955	0.99133933421955	-0.075387387533419	0.0316778352465673
B_intermediate	0.00377721119519166	0.0040456435327766	0.175242480308515	0.730781694552884	0.0221667323661482	0.0237420395115998
B_memory	0.000564781595646904	0.00219912603695708	0.398658505737954	0.840831493731172	0.00331444598384333	0.0129056692309688
B_naive	-0.00204456422117597	0.00188477733098276	0.860989914584119	0.99133933421955	-0.0119986163214552	0.011060899829711
Brain_BasalGanglia	-0.00513469994056238	0.0036413152614379	0.920748216789965	0.99133933421955	-0.030133215613629	0.0213692210178281
Brain_Cerebellum	-0.000372319892690126	0.00381765103993813	0.538845620550799	0.841714510587675	-0.00218497589606881	0.0224040553986979
Brain_Cortex	0.000749080350803103	0.00306147779686234	0.403352365101743	0.840831493731172	0.00439601144837502	0.017966418995671
Brain_Limbic	-0.000103575916383262	0.00245751374137189	0.516809095123421	0.841714510587675	-0.000607839884878298	0.0144220289986613
Breast_Mammary_Tissue	-0.00427521555897692	0.00435445945119015	0.836901217234131	0.99133933421955	-0.0250892931864843	0.0255543395022896
CD14_Mono	0.00116970092865239	0.00187492128519271	0.26635757014478	0.820339720874688	0.00686444206955628	0.0110030591854032
CD16_Mono	-0.000774933036470376	0.0014415102308025	0.704567908669108	0.956199304622361	-0.00454772908726746	0.0084595670821743
CD4_Naive	-0.00032484204679244	0.00240328850418755	0.55375954643926	0.841714510587675	-0.00190635003986174	0.0141038057757485
CD4_TCM	0.00178575730093488	0.00449631384096327	0.345624632212615	0.840831493731172	0.0104797963669887	0.0263868183155122
CD4_TEM	0.000239470662828547	0.00140556841184871	0.432358470599509	0.840831493731172	0.00140534426542575	0.0082486409146051
CD8_Naive	-0.000102439835690949	0.00180895556524334	0.522579741634127	0.841714510587675	-0.000601172744665194	0.0106159364157473
CD8_TCM	0.00117944275457201	0.00251377216982574	0.319466064773544	0.840831493731172	0.00692161240946015	0.0147521840952215
CD8_TEM	-0.00104230775110311	0.00204912559589476	0.694504636527683	0.956199304622361	-0.00611682952525299	0.012025384952434
Cells_Cultured_fibroblasts	0.0151950651330862	0.0149330250000782	0.154446478118952	0.730781694552884	0.089172917447689	0.0876351232398955
Colon_Sigmoid	0.0029810547254339	0.00513148784501508	0.280642536088709	0.820339720874688	0.0174944526140487	0.0301143652876472
Colon_Transverse	0.00111950958959044	0.00567171797577015	0.421763303396542	0.840831493731172	0.00656989195769038	0.0332847299047544
Esophagus_Mucosa	-0.00928994371226471	0.00491228549507814	0.970698856905833	0.99133933421955	-0.054518449015638	0.0288279665204116
Esophagus_Muscularis	0.00436397324192727	0.00610824843477442	0.237477763318076	0.820339720874688	0.0256101716075544	0.0358465283730893
gdT	0.00267514568942293	0.0025088190106136	0.143144747209204	0.730781694552884	0.0156992117923881	0.0147231162594695
Heart_Atrial_Appendage	-0.00966617695662078	0.00573700252979473	0.953994408351373	0.99133933421955	-0.0567263905904975	0.0336678552218001
Heart_Left_Ventricle	0.00035915706927625	0.00484748682140846	0.470468830426764	0.841714510587675	0.0021077292797902	0.0284476926138994
Lung	0.00560222429846608	0.00527103422622285	0.143929053116402	0.730781694552884	0.0328769031600122	0.0309332994496646
Muscle_Skeletal	0.0114045810271808	0.00611631269933028	0.0311175496456515	0.730781694552884	0.0669282924130329	0.0358938538693092
Nerve_Tibial	0.00922479347446226	0.00634160819364446	0.0728836777744307	0.730781694552884	0.0541361119393325	0.0372160105260825
NK	-0.002044183413548	0.00147226566686079	0.917501638894011	0.99133933421955	-0.0119963815349061	0.0086400567304037
NK_CD56bright	-0.00147064481810181	0.000968658924828822	0.935521497461652	0.99133933421955	-0.00863054470717025	0.00568461810345553
Skin_Not_Sun_Exposed_Suprapubic	0.00917545392027974	0.0069801018967343	0.0943363497246288	0.730781694552884	0.0538465605650219	0.0409630393000839
Skin_Sun_Exposed_Lower_leg	-0.00269549538557312	0.00588083229619821	0.676650467478878	0.956199304622361	-0.015818634891861	0.0345119266208815
Thyroid	0.0059844621034844	0.00688334604034412	0.192310972250759	0.730781694552884	0.0351200827669272	0.0403952232414561
Treg	0.00192157688978197	0.00151095025092781	0.101727932498039	0.730781694552884	0.0112768596818191	0.00886707893736978
Whole_Blood	0.00576401368648781	0.00537528917124229	0.141788848171592	0.730781694552884	0.0338263713995764	0.0315451242443796
AllTissues	0.0164836979470522	0.00592455496462258	0.00269902465093799	NA	0.0967353165906819	0.034768515050602
