Tissue	h2_ge_t	h2_ge_t_se	NomP	FDRP	Proph2	Proph2_se
Adipose_Subcutaneous	0.00418160718778237	0.00425104004652775	0.162639671187426	0.910045014775949	0.0440169177661302	0.04474778996345
Adipose_Visceral_Omentum	-1.39306045021958e-05	0.00246705065350746	0.502252680781554	0.910045014775949	-0.000146637942128377	0.0259689542474469
Artery_Aorta	0.0017670750417015	0.00281616783242482	0.265173944093333	0.910045014775949	0.0186007899126474	0.0296438719202613
Artery_Tibial	-0.00147007636538601	0.00278584255873328	0.701144624488585	0.911249068650702	-0.0154744880566948	0.0293246585129819
B_intermediate	0.00114547682830213	0.0018859010975704	0.271796174108312	0.910045014775949	0.0120576508242329	0.0198515905007411
B_memory	-0.00021266404851754	0.000928496984793347	0.590581546603651	0.910045014775949	-0.00223856893176358	0.00977365247150892
B_naive	0.00124073021201478	0.00136994525727515	0.182552975183293	0.910045014775949	0.0130603180212082	0.01442047639237
Brain_BasalGanglia	-0.000605043790502119	0.00188467185597823	0.625907696611833	0.910045014775949	-0.00636888200528546	0.0198386511155603
Brain_Cerebellum	0.000300930979207767	0.00280897229303976	0.457342107935288	0.910045014775949	0.00316769451797649	0.0295681294004185
Brain_Cortex	-0.000856718182131835	0.00103392634054914	0.7963364718699	0.916993513062309	-0.00901808612770353	0.0108834351636752
Brain_Limbic	-0.000452893026551011	0.00157054590041235	0.613466945165159	0.910045014775949	-0.00476729501632643	0.0165320621096037
Breast_Mammary_Tissue	0.000169852821018343	0.00241005507882847	0.471907107335614	0.910045014775949	0.00178792443177203	0.0253690008297734
CD14_Mono	0.000579115452459808	0.00107184645054635	0.294496103585739	0.910045014775949	0.00609595213115587	0.0112825942162774
CD16_Mono	-0.000218663853722909	0.000798459396729877	0.607902817529765	0.910045014775949	-0.00230172477603062	0.00840483575505134
CD4_Naive	0.000656919892527665	0.00118896029216806	0.29029734904532	0.910045014775949	0.00691494623713332	0.0125153714965059
CD4_TCM	0.00148120626172533	0.0017389144045857	0.197162717289486	0.910045014775949	0.0155916448602666	0.0183043621535337
CD4_TEM	-0.00116518056309799	0.00052200552013937	0.987196584895468	0.987196584895468	-0.0122650585589262	0.00549479494883547
CD8_Naive	-0.000505787825106068	0.000766676970315075	0.745281432816809	0.911249068650702	-0.00532408236953756	0.00807028389805342
CD8_TCM	0.000290984989867484	0.000930835470843095	0.377289912956807	0.910045014775949	0.00306299989334194	0.00979826811413784
CD8_TEM	-0.00107815898800787	0.00151417066665789	0.761781817762657	0.911249068650702	-0.0113490419790302	0.0159386385963988
Cells_Cultured_fibroblasts	-0.000571420479541774	0.0021421139779017	0.605171253606551	0.910045014775949	-0.0060149524162292	0.0225485681884389
Colon_Sigmoid	0.00051011932965731	0.00164342010801384	0.378127997293998	0.910045014775949	0.00536967715428747	0.0172991590317246
Colon_Transverse	-0.00156297391466456	0.00214045830061529	0.767367636758486	0.911249068650702	-0.0164523569964691	0.0225311400064767
Esophagus_Mucosa	-0.0035371573868475	0.00199064511937088	0.962206829192958	0.987196584895468	-0.0372332356510263	0.0209541591512724
Esophagus_Muscularis	0.00118124591908293	0.00286411229155853	0.340012127963861	0.910045014775949	0.012434167569294	0.0301485504374582
gdT	0.000399286977033787	0.000606156130095408	0.255037893879784	0.910045014775949	0.00420302081088197	0.00638059084310956
Heart_Atrial_Appendage	0.0010549780167097	0.00236552628508421	0.32780575423321	0.910045014775949	0.0111050317548389	0.0249002766850969
Heart_Left_Ventricle	-0.00248542790040913	0.00182537528409822	0.913337655420251	0.964078636276932	-0.0261623989516751	0.0192144766747181
Lung	-0.00323909781095513	0.00250589374248554	0.901923868855176	0.964078636276932	-0.0340957664311066	0.0263778288682688
Muscle_Skeletal	0.000192716235714749	0.00174838593532023	0.45611537816048	0.910045014775949	0.00202859195489209	0.0184040624770551
Nerve_Tibial	0.0013876921080244	0.00303138639387628	0.323557143900306	0.910045014775949	0.0146072853476253	0.0319093304618556
NK	-0.000521667377530663	0.00138672484172745	0.646610931551332	0.910045014775949	-0.00549123555295435	0.0145971035971311
NK_CD56bright	-0.000264471206803906	0.000512956167147985	0.696926971223933	0.911249068650702	-0.00278390744004112	0.00539953860155774
Skin_Not_Sun_Exposed_Suprapubic	-0.000230111902217848	0.00257810824794577	0.535560811310655	0.910045014775949	-0.00242223054966156	0.0271379815573239
Skin_Sun_Exposed_Lower_leg	-0.00313703673045952	0.00238318464507636	0.905966889088047	0.964078636276932	-0.0330214392679949	0.0250861541586985
Thyroid	0.00254876159172704	0.00347001787574921	0.231319092570405	0.910045014775949	0.0268290693866004	0.0365265039552548
Treg	6.4230461369626e-05	0.000549313850987361	0.453458344586109	0.910045014775949	0.000676110119680274	0.00578225106302485
Whole_Blood	0.00356466663242866	0.00192818757207662	0.0322495877524457	0.910045014775949	0.0375228066571438	0.0202967112850171
AllTissues	0.0005891149813998	0.00202827687179236	0.385735628139432	NA	0.00620121033052421	0.0213502828609722
