Tissue	h2_ge_t	h2_ge_t_se	NomP	FDRP	Proph2	Proph2_se
Adipose_Subcutaneous	0.00260515159879459	0.00665500949177935	0.347729647478924	0.80056031143386	0.018823349702273	0.0480853286978277
Adipose_Visceral_Omentum	-0.00903481663828053	0.00387987183823328	0.990060871951873	0.999385637570816	-0.0652804670395992	0.0280337560565988
Artery_Aorta	-0.00603350240651741	0.00498114392584091	0.887103728924602	0.999385637570816	-0.0435946705673223	0.0359909243196598
Artery_Tibial	-0.00616273676125245	0.00420742642077721	0.928502476591159	0.999385637570816	-0.0445284448067374	0.0304004799189105
B_intermediate	-3.93580658268027e-05	0.00150881191877448	0.51040541622402	0.902675947120328	-0.00028437908834395	0.010901820222359
B_memory	-1.22687510512901e-05	0.00107497293974748	0.504553060904517	0.902675947120328	-8.86470451682811e-05	0.00776714551840665
B_naive	0.00106760036515488	0.000984310071313576	0.139045452245646	0.80056031143386	0.00771387547077225	0.00711206698925994
Brain_BasalGanglia	-0.00295306543387034	0.00407624144434068	0.765607676558424	0.975113104741076	-0.0213371779903926	0.0294526115920569
Brain_Cerebellum	-0.00115093628269563	0.00384623671025886	0.617620384871803	0.902675947120328	-0.00831601360329212	0.0277907276752808
Brain_Cortex	-0.000567682737643843	0.00253859561092154	0.588473804575821	0.902675947120328	-0.00410175388470985	0.0183424538361383
Brain_Limbic	0.00168515101214399	0.00351936992862341	0.316032706543922	0.80056031143386	0.0121759466195375	0.0254289734727125
Breast_Mammary_Tissue	-0.00534184795282487	0.00328637746210041	0.947966830155808	0.999385637570816	-0.038597167289197	0.0237455018937891
CD14_Mono	0.000418638005426568	0.000891405631668178	0.319306816358013	0.80056031143386	0.00302484107967173	0.00644079213633077
CD16_Mono	-0.00122506169611011	0.000783140072449987	0.941125786623328	0.999385637570816	-0.00885160185050658	0.00565852653504326
CD4_Naive	-0.000500779149767278	0.00119218934898428	0.662775540299025	0.932795204865294	-0.00361834645785606	0.00861408489150491
CD4_TCM	-0.00141428225257777	0.0019156593849156	0.769826135321902	0.975113104741076	-0.0102188024030186	0.0138414695441879
CD4_TEM	-0.000461289449484003	0.00079443735728415	0.719261561323732	0.975113104741076	-0.00333301625349713	0.00574015431563692
CD8_Naive	0.00070200474761342	0.00102722914374216	0.247178182106333	0.80056031143386	0.00507228863882529	0.00742217589409075
CD8_TCM	0.000264789153026054	0.000951446971082472	0.390390448740567	0.824157614007864	0.00191321642359866	0.00687461684308145
CD8_TEM	9.9861329677441e-05	0.00138713833991185	0.471304577152746	0.902675947120328	0.000721541399403475	0.0100226758664151
Cells_Cultured_fibroblasts	0.00424980949681679	0.0040394707742496	0.146383519870094	0.80056031143386	0.0307067160174624	0.0291869275596069
Colon_Sigmoid	0.00281365377445783	0.00393120769789012	0.237081359524951	0.80056031143386	0.0203298683125566	0.02840467989805
Colon_Transverse	-0.0029578110249713	0.00346904499053437	0.803067675320307	0.984405537489409	-0.0213714669434342	0.0250653539778495
Esophagus_Mucosa	-0.0117761519916187	0.00364346835242819	0.999385637570816	0.999385637570816	-0.0850878034076496	0.0263256383845967
Esophagus_Muscularis	0.00166169926171446	0.00457238749954438	0.358145402483569	0.80056031143386	0.0120064975557403	0.0330374819331241
gdT	0.00175233959230606	0.00292710405159726	0.274699877290187	0.80056031143386	0.0126614132392056	0.0211495957485351
Heart_Atrial_Appendage	0.00197345247538621	0.0037354773200474	0.298645583720581	0.80056031143386	0.014259049677646	0.0269904430639263
Heart_Left_Ventricle	-0.000848297385154604	0.00403184124632715	0.583322058844518	0.902675947120328	-0.00612931636672402	0.0291318009127684
Lung	0.00653392206754657	0.00452789375459775	0.0745049046403069	0.80056031143386	0.0472104195631978	0.0327159953366889
Muscle_Skeletal	0.00160697765499578	0.00402527252749579	0.344864789109478	0.80056031143386	0.0116111102239579	0.0290843390715014
Nerve_Tibial	-0.00134519963695548	0.00455544425615668	0.616115709102304	0.902675947120328	-0.0097196505560367	0.0329150596543113
NK	-0.00222258658417457	0.00103034883805805	0.984501861019366	0.999385637570816	-0.0160591516197585	0.00744471703799169
NK_CD56bright	-0.000112728745071669	0.00099974682730916	0.544888510865838	0.902675947120328	-0.000814514053986048	0.00722360424356329
Skin_Not_Sun_Exposed_Suprapubic	0.0033826513783089	0.00592328942837188	0.283973894743148	0.80056031143386	0.0244411226756423	0.042798334020028
Skin_Sun_Exposed_Lower_leg	0.00906573460645782	0.00964978454268065	0.173743373953324	0.80056031143386	0.0655038627634236	0.0697238767534729
Thyroid	0.0116226024668852	0.0070196438041865	0.0488887216764153	0.80056031143386	0.083978341523737	0.0507199696834285
Treg	0.000877644084724288	0.000757243785336865	0.123228486141106	0.80056031143386	0.0063413589936726	0.00547141463393689
Whole_Blood	0.00556649847282883	0.00392155065987698	0.0778819488016779	0.80056031143386	0.0402203646880696	0.0283349036118279
AllTissues	0.00378977859841703	0.00639026418433503	0.276572147643654	NA	0.0273827933411635	0.0461724290775652
