Tissue	h2_ge_t	h2_ge_t_se	NomP	FDRP	Proph2	Proph2_se
Adipose_Subcutaneous	-0.00203354546368872	0.0012250167107262	0.951544229027416	0.971485562927138	-0.0178537793124558	0.010755195001986
Adipose_Visceral_Omentum	0.000147004361408259	0.00172030304540636	0.465950790174075	0.907631011614807	0.0012906440861129	0.0151036263863596
Artery_Aorta	0.000418700627513683	0.00145890464387377	0.387057473602788	0.907631011614807	0.00367603711601126	0.0128086448101297
Artery_Tibial	0.000647208260020143	0.00137597507168023	0.319047717947783	0.905087954614397	0.00568224986848238	0.0120805537460951
B_intermediate	-0.000228714551395419	0.00034220195460984	0.748048511352055	0.907631011614807	-0.00200802942401597	0.00300440697638139
B_memory	-0.000121848995669798	0.000249343469112562	0.687465624777798	0.907631011614807	-0.00106978925083229	0.00218914371477227
B_naive	-0.000160854921132529	0.000333314213835151	0.6853074274539	0.907631011614807	-0.00141224689317409	0.00292637588968526
Brain_BasalGanglia	0.000312327551426373	0.000738181412349535	0.336109670734114	0.905087954614397	0.00274212073245279	0.00648096060008371
Brain_Cerebellum	0.00223878026246661	0.001185538566197	0.0294856132511776	0.905087954614397	0.0196556651665198	0.0104085914503687
Brain_Cortex	0.000282717100756802	0.000554327828828562	0.305019469809889	0.905087954614397	0.00248215189426516	0.00486679393176964
Brain_Limbic	0.000426436726770658	0.000689429183158593	0.268111057692045	0.905087954614397	0.00374395721484335	0.00605293400490424
Breast_Mammary_Tissue	-0.00026755010387602	0.000978040939678494	0.607787520880515	0.907631011614807	-0.00234899125439877	0.00858683880314745
CD14_Mono	0.000412151563777412	0.000362597307931598	0.127839238719239	0.905087954614397	0.00361853875133812	0.0031834706578718
CD16_Mono	-0.000282514552558963	0.000318999234533979	0.812090905129038	0.907631011614807	-0.00248037359577667	0.00280069564999104
CD4_Naive	-0.000361659259157804	0.000505718288791549	0.762738658253378	0.907631011614807	-0.00317523493553823	0.00444002009474582
CD4_TCM	-4.69059149516277e-05	0.000764699448759772	0.524455392175871	0.907631011614807	-0.000411816636976538	0.00671377918138518
CD4_TEM	3.9723671638536e-05	0.000250815815897403	0.437079530215792	0.907631011614807	0.000348759189100404	0.00220207037662338
CD8_Naive	0.000202867753675407	0.000294967289943544	0.245800843198888	0.905087954614397	0.0017811040708991	0.00258970403813471
CD8_TCM	0.000162092424210792	0.000325987263821328	0.309511512257596	0.905087954614397	0.00142311171387877	0.00286204797033651
CD8_TEM	-0.000373447533308327	0.000430523509980034	0.807145836614165	0.907631011614807	-0.00327873163571841	0.00377983766444279
Cells_Cultured_fibroblasts	0.000465089775811489	0.00111089769984711	0.337731874024734	0.905087954614397	0.00408331673232212	0.0097532721672266
Colon_Sigmoid	-0.00108019559391007	0.00079713882414196	0.91230570663213	0.971485562927138	-0.00948371899833248	0.00699858493539912
Colon_Transverse	-0.000107761376952022	0.000776627227634497	0.555178359724194	0.907631011614807	-0.000946105153222318	0.00681850068160226
Esophagus_Mucosa	-0.0016986160722132	0.00110388771786513	0.938068308257372	0.971485562927138	-0.014913222758676	0.00969172711031721
Esophagus_Muscularis	-0.00072259177378374	0.000995450333487919	0.766048230089295	0.907631011614807	-0.00634408932206971	0.00873968686117576
gdT	-0.000389825206271157	0.000204838088920251	0.971485562927138	0.971485562927138	-0.00342252156515502	0.00179840288779852
Heart_Atrial_Appendage	-0.000476661502232443	0.00099378827654476	0.684258620344113	0.907631011614807	-0.00418491222328747	0.0087250946140892
Heart_Left_Ventricle	0.00077699310976793	0.00078164770593355	0.160100443857065	0.905087954614397	0.00682171299181677	0.00686257862979412
Lung	-0.000245175908906737	0.000973262917522567	0.599445180363899	0.907631011614807	-0.00215255407293009	0.00854488953048786
Muscle_Skeletal	0.000972592217870588	0.00108443657712667	0.18489572346509	0.905087954614397	0.0085390010348603	0.00952095326713494
Nerve_Tibial	0.000543024032091006	0.00148464005682051	0.357271561031999	0.905087954614397	0.00476755076462692	0.0130345922460097
NK	-0.00032665870298775	0.000470011337725717	0.75647289807229	0.907631011614807	-0.00286794295862818	0.00412652623113009
NK_CD56bright	0.000389225214647823	0.000346399447359495	0.13058476460479	0.905087954614397	0.00341725385994577	0.00304125941492094
Skin_Not_Sun_Exposed_Suprapubic	-0.000509250778458957	0.00160149298210977	0.624751850152353	0.907631011614807	-0.00447103405143948	0.0140605178411745
Skin_Sun_Exposed_Lower_leg	0.00273157791941052	0.00179391170634031	0.0639176867988175	0.905087954614397	0.0239822468780555	0.0157498832865699
Thyroid	-0.000763137037701037	0.00126416493025464	0.726968098612036	0.907631011614807	-0.00670006178841999	0.0110989019337545
Treg	0.000553098843614168	0.000496121634255098	0.132458372546362	0.905087954614397	0.00485600389476881	0.00435576500662948
Whole_Blood	-0.000593234745379679	0.000772244389515499	0.778814507658598	0.907631011614807	-0.00520838231237646	0.00678002097906496
AllTissues	0.0009314614223422	0.00125366296130741	0.228743292997827	NA	0.00817788781687621	0.0110066985189413
