Tissue	h2_ge_t	h2_ge_t_se	NomP	FDRP	Proph2	Proph2_se
Adipose_Subcutaneous	-0.00219894247605438	0.00552152814901049	0.654776635818906	0.982102021705629	-0.00487030448738512	0.0122292982259369
Adipose_Visceral_Omentum	-0.00810314131698088	0.00589626829531503	0.915323079987605	0.982102021705629	-0.0179471568482412	0.0130592874757808
Artery_Aorta	0.00401229049001854	0.0071477699829928	0.287284734768395	0.830935568316003	0.00888657915840208	0.0158311627530295
Artery_Tibial	-0.00202523027293339	0.00823235958263109	0.597162166190051	0.982102021705629	-0.00448555985145823	0.0182333545573225
B_intermediate	0.0035383425056738	0.00217355378834968	0.0517723484049941	0.55686904117084	0.00783686047768284	0.00481407262092952
B_memory	-0.00169141411744365	0.00127568747292337	0.907561004217335	0.982102021705629	-0.00374621066986412	0.00282544290791444
B_naive	-0.00181448967389845	0.00148984713119855	0.888369630859074	0.982102021705629	-0.00401880326444839	0.00329977216212303
Brain_BasalGanglia	0.00308920666624478	0.00483898855285795	0.261606909296751	0.828421879439711	0.00684209671372044	0.0107175826198404
Brain_Cerebellum	0.00686814938921555	0.00758708318236602	0.18266849196323	0.768989381431379	0.0152118480381297	0.0168041709465471
Brain_Cortex	0.000647421111005776	0.00306300731078372	0.416300141217113	0.930553256838253	0.00143393380067724	0.00678406934835818
Brain_Limbic	-0.00583624313499297	0.00363607676153894	0.945763383999736	0.982102021705629	-0.0129263413842591	0.0080533261606621
Breast_Mammary_Tissue	-0.0037040912169601	0.00448481250777247	0.795574938337862	0.982102021705629	-0.00820396725794042	0.00993313955209849
CD14_Mono	0.00243662122142635	0.00145824273731729	0.0473677739139296	0.55686904117084	0.0053967247429155	0.00322977350457872
CD16_Mono	-0.00171594181803019	0.00106116025438247	0.947065506101498	0.982102021705629	-0.00380053558810673	0.00235029956673858
CD4_Naive	0.000996689145432244	0.00196648366496447	0.306134156748001	0.830935568316003	0.00220750641291748	0.00435544554809406
CD4_TCM	-0.00673751172273916	0.00320950404147747	0.982102021705629	0.982102021705629	-0.0149225065841399	0.00710853608300658
CD4_TEM	0.000417416339450557	0.00142362955485611	0.384682453203094	0.913620826357348	0.000924510164896029	0.00315311086346868
CD8_Naive	-0.000409883003874304	0.00117051215412846	0.636895966913331	0.982102021705629	-0.000907825036266454	0.0025924964654008
CD8_TCM	0.00287583724466041	0.00183585603055168	0.0586177938074568	0.55686904117084	0.00636951770688906	0.00406612631351424
CD8_TEM	-0.000196239997878624	0.00223328303465595	0.535010251820947	0.982102021705629	-0.00043464008389507	0.00494636331042292
Cells_Cultured_fibroblasts	0.00410354584805663	0.00537511267238789	0.222602189361715	0.768989381431379	0.00908869512304901	0.0119050114560086
Colon_Sigmoid	0.00546710378848524	0.00503426708390723	0.13874434133319	0.659035621332652	0.0121087570066118	0.0111500932090969
Colon_Transverse	-0.00348202069135891	0.00422740903770274	0.794938518053325	0.982102021705629	-0.00771211670289903	0.00936303219867717
Esophagus_Mucosa	-0.00284702090353601	0.00571813062867596	0.690720496757466	0.982102021705629	-0.00630569413850722	0.012664741148784
Esophagus_Muscularis	-0.00441800816668711	0.00603718003408587	0.767854666249181	0.982102021705629	-0.00978517866375882	0.0133713843501348
gdT	-0.00188565486803295	0.000986926251218941	0.971974185179196	0.982102021705629	-0.00417642274204419	0.00218588316992013
Heart_Atrial_Appendage	0.00230266902426039	0.00534890757679554	0.333418409505131	0.844659970746332	0.00510004213568193	0.0118469713771773
Heart_Left_Ventricle	-0.00730084906309221	0.00431763236306089	0.954575687179434	0.982102021705629	-0.016170208334645	0.00956286237665756
Lung	-6.18335172477175e-05	0.00630324180976908	0.503913479679807	0.982102021705629	-0.000136951311733594	0.0139606684601751
Muscle_Skeletal	0.00771357324777548	0.0063378378075319	0.111789362523619	0.659035621332652	0.0170843261301783	0.0140372930399378
Nerve_Tibial	0.0125803255499205	0.00713538510723381	0.0389426626148407	0.55686904117084	0.0278634009965017	0.0158037322419353
NK	0.00343296182791864	0.00261493480026042	0.0946203143241851	0.659035621332652	0.00760345919804793	0.00579166068717701
NK_CD56bright	-0.00128444027299027	0.00081834223725745	0.941741675915193	0.982102021705629	-0.00284482895457424	0.00181249664951816
Skin_Not_Sun_Exposed_Suprapubic	0.00695932768788061	0.00634128462118419	0.136219439055326	0.659035621332652	0.0154137933286392	0.0140449271787025
Skin_Sun_Exposed_Lower_leg	-0.00359582134209723	0.00567888681197324	0.736695614917916	0.982102021705629	-0.00796416687064724	0.012577822396397
Thyroid	0.00618269894639832	0.00767083620101563	0.210121237819521	0.768989381431379	0.0136936853740827	0.0169896704341431
Treg	0.000175673576042506	0.0017985516123564	0.461095173418303	0.973423143883084	0.000389088761998906	0.00398350301740066
Whole_Blood	-0.00300371171863974	0.0038353753243017	0.783233356774758	0.982102021705629	-0.00665273913319987	0.00849474047464385
AllTissues	0.0114873643143981	0.00602039773728023	0.028190827140007	NA	0.025442667363008	0.013334214257542
