Tissue	h2_ge_t	h2_ge_t_se	NomP	FDRP	Proph2	Proph2_se
Adipose_Subcutaneous	-0.00143479485178818	0.00195299340332469	0.768728066231789	0.964794582478992	-0.0168205727056059	0.0228955850331148
Adipose_Visceral_Omentum	0.00162713975019795	0.00150885457173148	0.140428976838986	0.799223472215723	0.0190754953129889	0.0176887991996657
Artery_Aorta	-0.00230110295787935	0.00184473404368908	0.893872750082843	0.964794582478992	-0.0269765880173429	0.0216264248967067
Artery_Tibial	0.000341738600714688	0.00196310934481293	0.430901190168283	0.950153021779824	0.00400631419360713	0.0230141775476311
B_intermediate	0.000813195636741595	0.000581581159450765	0.0810190600435784	0.799223472215723	0.00953336033694719	0.00681806751993863
B_memory	-0.000657417095927859	0.000428816791516158	0.937373837577508	0.964794582478992	-0.0077071171855552	0.00502716051015426
B_naive	-0.000153400079068268	0.000753344315239579	0.580676900220793	0.964794582478992	-0.00179835966082378	0.00883170357842414
Brain_BasalGanglia	0.00170455753988823	0.00148028890587088	0.124762622012264	0.799223472215723	0.0199830895649265	0.0173539144885215
Brain_Cerebellum	-0.000353446174904681	0.00176599865011004	0.579314278634658	0.964794582478992	-0.00414356594261056	0.0207033839403287
Brain_Cortex	-0.00046991719361112	0.000657540552613123	0.762590073272786	0.964794582478992	-0.00550899406343634	0.00770856450894634
Brain_Limbic	-0.000866545927698161	0.000959467875258843	0.816777550641292	0.964794582478992	-0.0101588033727803	0.0112481579748985
Breast_Mammary_Tissue	-0.00112525633104182	0.00136110884983862	0.795802196666292	0.964794582478992	-0.0131917506569967	0.0159567274306989
CD14_Mono	-0.000717461705150604	0.000447630465598319	0.94551049163984	0.964794582478992	-0.00841103991970227	0.00524771940912449
CD16_Mono	-0.000231750243890331	0.000442764626891994	0.699657724828397	0.964794582478992	-0.0027168844535795	0.00519067557903862
CD4_Naive	0.00046922387714509	0.000988822353564496	0.317561723975922	0.925819848382664	0.00550086608610891	0.011592290194191
CD4_TCM	0.000818426809580362	0.0012195247713181	0.251077437873304	0.925819848382664	0.00959468709941808	0.014296890636789
CD4_TEM	0.000151209950897733	0.000461957611605437	0.371711308326574	0.941668647760654	0.0017726840667964	0.00541568126149399
CD8_Naive	-0.000831995358983624	0.000492798639863063	0.954323837225458	0.964794582478992	-0.00975375567389946	0.00577724079558104
CD8_TCM	0.000369403356045581	0.000506744904319756	0.233009087528719	0.925819848382664	0.00433063723382862	0.00594073744806279
CD8_TEM	-0.000667671246139134	0.000641868080625842	0.850876529086018	0.964794582478992	-0.00782732996646113	0.00752483095692664
Cells_Cultured_fibroblasts	0.000941213346318457	0.00172706442517588	0.292884079381086	0.925819848382664	0.011034154118622	0.0202469451954968
Colon_Sigmoid	8.46867647195348e-05	0.00135467140913737	0.475076510889912	0.950153021779824	0.000992810840791733	0.0158812591927007
Colon_Transverse	0.00136250147154517	0.00106506917378626	0.100402578159759	0.799223472215723	0.01597305359373	0.012486156785302
Esophagus_Mucosa	0.000289805837913275	0.00160411900814469	0.428315834604388	0.950153021779824	0.00339748930730686	0.0188056155702777
Esophagus_Muscularis	-0.000670044970116715	0.00164943528446707	0.657712051916129	0.964794582478992	-0.00785515791461565	0.0193368732059445
gdT	3.1456803896432e-05	0.000345609942964265	0.463739054456772	0.950153021779824	0.000368778474753013	0.004051699214118
Heart_Atrial_Appendage	0.00173620024939305	0.00150982998993423	0.125086154091875	0.799223472215723	0.0203540474723687	0.0177002343485842
Heart_Left_Ventricle	0.00175935397333597	0.00167811985230918	0.147225376460791	0.799223472215723	0.02062548620558	0.0196731518441873
Lung	0.00058404449211573	0.0014262868729004	0.34109152308835	0.925819848382664	0.00684694598025475	0.0167208308663587
Muscle_Skeletal	0.000526512691694306	0.00117172760796601	0.326590553939462	0.925819848382664	0.006172481731469	0.0137365487452053
Nerve_Tibial	0.00219361307637992	0.00198066092308097	0.134035513255183	0.799223472215723	0.025716448726611	0.0232199404816057
NK	-0.00119404478149281	0.000659963573452053	0.964794582478992	0.964794582478992	-0.0139981803223073	0.00773697038044611
NK_CD56bright	-3.14627769265399e-05	0.000311121068189814	0.540275224268362	0.964794582478992	-0.000368848498552637	0.00364737477362033
Skin_Not_Sun_Exposed_Suprapubic	-0.00132836309959111	0.00159925600273061	0.79690390410393	0.964794582478992	-0.0155728382132604	0.0187486049558102
Skin_Sun_Exposed_Lower_leg	-0.000822712826104107	0.00169528941867435	0.686265894307971	0.964794582478992	-0.00964493348304932	0.0198744363267802
Thyroid	-0.0023187444003652	0.00152703479943122	0.935551020948616	0.964794582478992	-0.0271834044591465	0.0179019319980213
Treg	0.000459945405083827	0.000518425888436802	0.187486676938571	0.890561715458212	0.0053920915015689	0.00607767747288162
Whole_Blood	-0.000249307372861323	0.00115092921589055	0.585745410009801	0.964794582478992	-0.00292271246027342	0.0134927223433828
AllTissues	-0.000161209759934036	0.00115409123350183	0.555545740820185	NA	-0.00188991512232164	0.0135297917174892
