Tissue	h2_ge_t	h2_ge_t_se	NomP	FDRP	Proph2	Proph2_se
Adipose_Subcutaneous	2.00164506738676e-05	3.98061675853506e-05	0.307535581174811	0.837526482877499	0.000433256508092372	0.000861605358990273
Adipose_Visceral_Omentum	3.29142373164095e-05	3.06643563691871e-05	0.141552298153019	0.837526482877499	0.000712429379143063	0.000663730657341712
Artery_Aorta	-9.27175906915643e-05	5.43748129950029e-05	0.955917422413706	0.963781569909995	-0.00200687425739317	0.00117694400422084
Artery_Tibial	3.71127282698251e-05	4.04287466117799e-05	0.179315008540118	0.837526482877499	0.000803305806706171	0.000875081095493071
B_intermediate	-3.22322672639808e-06	7.31821328158985e-06	0.670190417439846	0.878180546990143	-6.97668122596987e-05	0.000158402884882897
B_memory	-1.91290285114742e-06	7.94908749060497e-06	0.595084606255065	0.837526482877499	-4.14048236179095e-05	0.000172058170792315
B_naive	4.92360344790199e-06	7.71125047084111e-06	0.261575391929454	0.837526482877499	0.000106571503201342	0.000166910183351539
Brain_BasalGanglia	2.99504835586789e-06	3.37020370292008e-05	0.464593222143036	0.837526482877499	6.4827886490647e-05	0.000729481320978372
Brain_Cerebellum	-6.38718344815695e-06	5.19938974734082e-05	0.548885027926765	0.837526482877499	-0.000138250723986081	0.00112540903622096
Brain_Cortex	-6.59245328489506e-07	1.94429896544911e-05	0.513524177846344	0.837526482877499	-1.42693794045348e-05	0.000420843931915392
Brain_Limbic	1.20010484649322e-05	1.91229295804744e-05	0.265141607426213	0.837526482877499	0.000259762953786411	0.000413916224685593
Breast_Mammary_Tissue	7.30754306322872e-06	3.38859061012955e-05	0.414629743787144	0.837526482877499	0.000158171927775513	0.000733461171023712
CD14_Mono	-7.76262785090542e-06	9.57193854257998e-06	0.791310735846661	0.890559682470768	-0.000168022247855096	0.000207184816938961
CD16_Mono	5.54700651286713e-06	8.21806039007836e-06	0.249845004682775	0.837526482877499	0.000120065076036085	0.000177880095023341
CD4_Naive	-1.36721023748145e-06	1.24326093508687e-05	0.543783294833625	0.837526482877499	-2.95932951835812e-05	0.000269104098503652
CD4_TCM	-6.46622769612932e-06	1.99739009818462e-05	0.626930226226845	0.850833878450718	-0.000139961638444358	0.00043233551908758
CD4_TEM	-8.89210646479665e-06	1.69447755746501e-05	0.700128385525551	0.886829288332365	-0.00019246983690036	0.000366770034083336
CD8_Naive	3.45523826444653e-06	1.49695657676018e-05	0.40872827919455	0.837526482877499	7.47887070226522e-05	0.000324016575056316
CD8_TCM	-9.76215553577173e-06	1.35449375289264e-05	0.764460191683243	0.890559682470768	-0.000211302067873847	0.000293180465994078
CD8_TEM	2.28275267918944e-05	1.40532657696705e-05	0.052149772524467	0.837526482877499	0.000494102311512866	0.00030418324176776
Cells_Cultured_fibroblasts	4.3907198986976e-06	2.86321501366681e-05	0.439061416196833	0.837526482877499	9.50372272445368e-05	0.00061974350945169
Colon_Sigmoid	2.27298380467268e-05	3.38794009063936e-05	0.251140726841399	0.837526482877499	0.000491987836509238	0.000733320365939255
Colon_Transverse	-4.91555879832672e-05	5.75983279918715e-05	0.803286893062777	0.890559682470768	-0.00106397376587158	0.00124671705610111
Esophagus_Mucosa	1.91759367655609e-06	3.54688172136901e-05	0.478442002344486	0.837526482877499	4.15063566354132e-05	0.000767723316313638
Esophagus_Muscularis	-4.11388825157467e-05	4.48954084064934e-05	0.820252339117813	0.890559682470768	-0.00089045200250534	0.000971762086720636
gdT	-1.09888250663987e-06	5.29469934871557e-06	0.582207440790624	0.837526482877499	-2.37853356415556e-05	0.000114603882006831
Heart_Atrial_Appendage	-1.10447681295375e-06	2.72889266890546e-05	0.516142160361542	0.837526482877499	-2.39064245228084e-05	0.000590669408853996
Heart_Left_Ventricle	1.63155141161599e-05	2.1475816636331e-05	0.223712284304106	0.837526482877499	0.000353149656193937	0.0004648445159379
Lung	1.93424231820715e-05	3.51113700916827e-05	0.290855317490154	0.837526482877499	0.000418667168443106	0.000759986365620838
Muscle_Skeletal	2.12859294713338e-05	2.30257466293688e-05	0.177628545107812	0.837526482877499	0.000460734404141424	0.000498392784185472
Nerve_Tibial	2.35497686426842e-05	4.33400689324123e-05	0.293436939751931	0.837526482877499	0.000509735252006152	0.000938096730138794
NK	-1.93152209380495e-05	1.07524062326959e-05	0.963781569909995	0.963781569909995	-0.000418078375282457	0.000232736065642768
NK_CD56bright	-2.15740405285597e-06	9.56251712338379e-06	0.589247804401599	0.837526482877499	-4.66970574211249e-05	0.000206980890116532
Skin_Not_Sun_Exposed_Suprapubic	3.39270827237871e-06	2.75039085019752e-05	0.450913518237118	0.837526482877499	7.34352439908812e-05	0.000595322694847948
Skin_Sun_Exposed_Lower_leg	-8.92413088348701e-07	3.08031690772251e-05	0.511556327653221	0.837526482877499	-1.93163006136082e-05	0.000666735261411799
Thyroid	-2.70572180605063e-05	3.45077018361872e-05	0.783506978836672	0.890559682470768	-0.000585654070573729	0.000746919953164225
Treg	2.06871819124337e-06	1.52879353530381e-05	0.446180605692833	0.837526482877499	4.47774500269128e-05	0.000330907691624201
Whole_Blood	-3.92619522978513e-05	2.59576669737071e-05	0.934801447015311	0.963781569909995	-0.000849825807312799	0.000561854263500154
AllTissues	-5.62388704279671e-05	4.09920148924244e-05	0.914960025799622	NA	-0.00121729156770492	0.000887273049619576
