Tissue	h2_ge_t	h2_ge_t_se	NomP	FDRP	Proph2	Proph2_se
Adipose_Subcutaneous	-0.00869681392986073	0.00380553022368375	0.988852653446989	0.994203428002093	-0.0312947604528994	0.013693883496523
Adipose_Visceral_Omentum	-0.000772947180088941	0.00415470513954082	0.573793854068383	0.994203428002093	-0.00278138603846326	0.0149503603437957
Artery_Aorta	-0.00232651815332397	0.0048591095725896	0.683957820476684	0.994203428002093	-0.00837178176798838	0.0174851010168751
Artery_Tibial	0.000507076515423759	0.00449744322830919	0.455115279648494	0.994203428002093	0.00182467259958172	0.0161836748049989
B_intermediate	-0.00171381035265757	0.000765624986381132	0.98740401442823	0.994203428002093	-0.00616700378790058	0.00275503773436895
B_memory	2.14891473238746e-05	0.000721807437268205	0.488124723084017	0.994203428002093	7.73269065270767e-05	0.00259736393403456
B_naive	0.00159039634250215	0.00135347600532133	0.119988189480377	0.651364457179189	0.00572290875315635	0.00487037065606812
Brain_BasalGanglia	0.00122937163779786	0.00272002042172184	0.325644766607361	0.773406320692482	0.00442379142784404	0.00978776690076229
Brain_Cerebellum	0.00157039946779226	0.00344865277115224	0.324422949647801	0.773406320692482	0.0056509516653194	0.0124096897126745
Brain_Cortex	0.00316163724261429	0.00166622483489798	0.0288819541207103	0.42037302739924	0.0113768882425847	0.00599577126627557
Brain_Limbic	0.00196103765353916	0.0026822517383155	0.23235409510727	0.735787967839688	0.00705663063526146	0.0096518594397823
Breast_Mammary_Tissue	-0.000408191838138685	0.00361480644282387	0.54495387572093	0.994203428002093	-0.00146884432579592	0.013007579859028
CD14_Mono	-0.000203814458458793	0.000691835670737255	0.61585008662652	0.994203428002093	-0.000733409350337506	0.00248951302892139
CD16_Mono	-0.000645362896713342	0.000680620840332308	0.828485509320855	0.994203428002093	-0.00232228462293394	0.00244915739594209
CD4_Naive	0.0073777059428738	0.00694448080311039	0.144030675971509	0.661735252819604	0.0265480602478366	0.0249891356715019
CD4_TCM	-0.00811873490867653	0.00453453225178805	0.963307104323252	0.994203428002093	-0.029214591251085	0.0163171365663478
CD4_TEM	0.000568792420473628	0.000745647861191192	0.222786448191497	0.735787967839688	0.00204675214276225	0.00268315171353434
CD8_Naive	-0.00175527899816649	0.00149380717059452	0.880010083742794	0.994203428002093	-0.00631622525428748	0.005375340664248
CD8_TCM	-0.000563814130462514	0.000925188454413318	0.728871866106181	0.994203428002093	-0.00202883818086547	0.0033292135819119
CD8_TEM	-0.00304825767969284	0.001207569147304	0.994203428002093	0.994203428002093	-0.0109689013303089	0.00434533698202231
Cells_Cultured_fibroblasts	0.00858975190034402	0.00398619988338437	0.0155859124128581	0.42037302739924	0.0309095066583088	0.0143440082165684
Colon_Sigmoid	-0.00551872270705773	0.00308975683027636	0.962961295960842	0.994203428002093	-0.0198586639332772	0.0111182325666656
Colon_Transverse	-0.0026304116499716	0.0025498621280554	0.848867829289069	0.994203428002093	-0.00946531720032961	0.00917546645575891
Esophagus_Mucosa	-0.00629984342924289	0.00376625123420646	0.952807730281439	0.994203428002093	-0.0226694617820903	0.0135525413249603
Esophagus_Muscularis	-0.002133332374003	0.00422434576498366	0.693223721323521	0.994203428002093	-0.00767661883412379	0.0152009563331546
gdT	0.000720667277667672	0.000714946334755433	0.156726770404643	0.661735252819604	0.00259326116469116	0.00257267482819515
Heart_Atrial_Appendage	-0.00551181758122867	0.0038721305097955	0.922698376317687	0.994203428002093	-0.0198338164132014	0.0139335390780695
Heart_Left_Ventricle	0.00698515538611635	0.00390101254383509	0.0366787056677929	0.42037302739924	0.02513549977012	0.0140374686715908
Lung	-0.00295488877029075	0.00496985951115469	0.723931799844648	0.994203428002093	-0.0106329210877681	0.0178836254449611
Muscle_Skeletal	0.00549687744297054	0.00377440441369275	0.07264708214152	0.460098186896293	0.019780055570243	0.0135818798621546
Nerve_Tibial	0.00281711807454609	0.00535096793238782	0.29928123563872	0.773406320692482	0.0101371647158909	0.0192550123511616
NK	0.00244027754713014	0.00143262073921965	0.0442497923578147	0.42037302739924	0.00878113547006168	0.00515516638798003
NK_CD56bright	-0.000613237399231994	0.000546568953000148	0.869063736747802	0.994203428002093	-0.00220668369640876	0.00196678284634814
Skin_Not_Sun_Exposed_Suprapubic	-0.0018642445829704	0.00433627317893093	0.66637258003673	0.994203428002093	-0.00670832883400648	0.0156037178083157
Skin_Sun_Exposed_Lower_leg	0.00677826750231959	0.00461649698659705	0.0710153461645072	0.460098186896293	0.0243910309547304	0.0166120798366213
Thyroid	0.00395626362644041	0.00668979034567758	0.277130144640157	0.773406320692482	0.014236285089746	0.0240726532769974
Treg	0.000773464706763435	0.00100503996086341	0.22077274922109	0.735787967839688	0.00278324831508973	0.00361655257597485
Whole_Blood	-0.000279758152590986	0.00397904685305355	0.528025675041958	0.994203428002093	-0.00100668640730833	0.0143182686327944
AllTissues	0.000485948661810602	0.0037029721358171	0.44779586749219	NA	0.00174864577837568	0.0133248367607668
