Tissue	h2_ge_t	h2_ge_t_se	NomP	FDRP	Proph2	Proph2_se
Adipose_Subcutaneous	-0.0526435414048193	0.016231183944969	0.999409351750297	0.999589093696391	-0.078106144517536	0.0240818752892715
Adipose_Visceral_Omentum	-0.0546301163682541	0.0208136788730216	0.995664010288452	0.999589093696391	-0.081053585116104	0.0308808291884593
Artery_Aorta	-0.0680778481984404	0.0203500433213553	0.999589093696391	0.999589093696391	-0.101005709493235	0.0301929426132868
Artery_Tibial	-0.0214129528912492	0.0204010939206702	0.853048573661687	0.999589093696391	-0.0317699597793015	0.0302686853422406
B_intermediate	0.012745073102191	0.00982384937944004	0.0972536066084175	0.479977410725483	0.0189096040091855	0.0145754441831455
B_memory	-0.00582146763366989	0.00379649810813382	0.93740865799647	0.999589093696391	-0.0086371923348218	0.0056327865105843
B_naive	-0.0083658820058526	0.00403117101960106	0.981020547426891	0.999589093696391	-0.0124122878425113	0.00598096590445261
Brain_BasalGanglia	-0.0137772154685241	0.0128569470261037	0.858045083613436	0.999589093696391	-0.0204409725052286	0.019075589059501
Brain_Cerebellum	0.0123287578674206	0.020519766518648	0.273978776263005	0.694079566532946	0.0182919256193184	0.0304447574460653
Brain_Cortex	0.0140035517027578	0.00871655998596886	0.0540770344186585	0.479977410725483	0.0207767829417771	0.0129325815815562
Brain_Limbic	-0.0308750641903012	0.0126848520915571	0.992533720684667	0.999589093696391	-0.0458087005790819	0.0188202553287197
Breast_Mammary_Tissue	0.0356868715883572	0.0258077911806733	0.0833639436248212	0.479977410725483	0.052947880694892	0.0382904913659841
CD14_Mono	0.00814932398271375	0.00555051375125735	0.0710234919386829	0.479977410725483	0.0120909851375575	0.00823518360720675
CD16_Mono	0.000541474460901857	0.00574859055038852	0.462478097340108	0.836865128520195	0.000803374571071004	0.00852906609849929
CD4_Naive	0.0240253008842183	0.01883445975351	0.101047875942207	0.479977410725483	0.035645847009226	0.027944302304911
CD4_TCM	-0.0147800654251722	0.0150798361148657	0.836486825309792	0.999589093696391	-0.0219288804527777	0.0223736440873378
CD4_TEM	-0.00439568144186761	0.00265060972524014	0.951378207575247	0.999589093696391	-0.00652178255469972	0.00393265537869457
CD8_Naive	0.00763277390062685	0.00796020401619911	0.16881297188325	0.566144865610874	0.0113245903570131	0.0118103917154289
CD8_TCM	-0.00383438401156508	0.00391277733924034	0.836448249603233	0.999589093696391	-0.00568899704979982	0.00580530762498567
CD8_TEM	-0.00672524074472514	0.00775977103588898	0.806941400823294	0.999589093696391	-0.00997810199514116	0.0115130134063635
Cells_Cultured_fibroblasts	0.00456697918849776	0.0147816818671733	0.378675185809122	0.757350371618244	0.00677593351409163	0.0219312787346785
Colon_Sigmoid	0.00932327031677214	0.0214731939593643	0.332078208889432	0.701053996544357	0.01383274527711	0.0318593382186414
Colon_Transverse	0.0394184828916302	0.0352335599349062	0.131617725400166	0.555719285022923	0.0584843959816472	0.052275311476122
Esophagus_Mucosa	0.0161806193437419	0.0263775706903282	0.269798205664104	0.694079566532946	0.0240068536257298	0.0391358615583504
Esophagus_Muscularis	0.0199229441389451	0.0205697077025558	0.166383014883652	0.566144865610874	0.0295592643011055	0.0305188541580947
gdT	0.0115006416284783	0.0067224196127576	0.0435600340697505	0.479977410725483	0.0170632665110954	0.00997391633940297
Heart_Atrial_Appendage	0.0333993703431004	0.0243879666207786	0.0854211968309326	0.479977410725483	0.0495539619333834	0.0361839267370602
Heart_Left_Ventricle	-0.0123833186746419	0.0159356471414024	0.781445064921209	0.999589093696391	-0.0183728763718723	0.02364339338487
Lung	0.0318884931010737	0.0195442792566924	0.0513816353023448	0.479977410725483	0.0473123043042636	0.0289974469683863
Muscle_Skeletal	0.00640304167699083	0.0143313603804636	0.327515029671317	0.701053996544357	0.00950006183529797	0.0212631459650795
Nerve_Tibial	-0.00339994854093645	0.0229651309834561	0.558847673802657	0.965282345659135	-0.0050444340369977	0.0340728946342079
NK	-0.00585763860419511	0.00621643965190666	0.826975835336366	0.999589093696391	-0.00869085846319749	0.00922320423131552
NK_CD56bright	-0.000918359479740611	0.00426889605058195	0.585166275404094	0.96679645501546	-0.00136255115688518	0.00633367366555185
Skin_Not_Sun_Exposed_Suprapubic	0.0207873316672702	0.022594569441529	0.178782589140276	0.566144865610874	0.0308417383787392	0.0335231000616157
Skin_Sun_Exposed_Lower_leg	-0.0137256917742384	0.0186302042729337	0.769360987152992	0.999589093696391	-0.0203645278549531	0.0276412526304654
Thyroid	0.0074519798499711	0.0322159590748052	0.408535706942256	0.776217843190286	0.0110563499257731	0.0477981588646961
Treg	0.0027608985443554	0.00427794973501134	0.259340833007739	0.694079566532946	0.00409628864147685	0.00634710643176757
Whole_Blood	0.0114639999905516	0.0232319979567946	0.31084473660286	0.701053996544357	0.0170089020631329	0.0344688396985083
AllTissues	0.00855676331237269	0.0416558618042456	0.418623721559266	NA	0.0126954945287429	0.0618039492644593
