Tissue	h2_ge_t	h2_ge_t_se	NomP	FDRP	Proph2	Proph2_se
Adipose_Subcutaneous	-0.00309873336093635	0.00329437920455094	0.826548193189038	0.988023496791035	-0.0237087479796201	0.0252056557348962
Adipose_Visceral_Omentum	-0.00180142478566679	0.00357469148395764	0.692847714510477	0.988023496791035	-0.0137828981305799	0.0273503556538458
Artery_Aorta	-0.00495100297091497	0.00506470797892868	0.83585141849356	0.988023496791035	-0.037880665423986	0.0387506348808621
Artery_Tibial	-0.00887481794059941	0.00459188109676965	0.973364616522012	0.998037966156131	-0.0679022030650299	0.0351329846730654
B_intermediate	-0.00107719512658839	0.000711615576665263	0.934953061714845	0.998037966156131	-0.00824173777037789	0.00544464863554142
B_memory	-6.55767875919294e-05	0.000802147068291189	0.532577868352199	0.981044618037626	-0.000501735176678878	0.00613731498310015
B_naive	-0.000339115215446606	0.00160503128546237	0.583666628045241	0.988023496791035	-0.0025946076162709	0.0122802699729332
Brain_BasalGanglia	-0.00346877764529138	0.00360536129684629	0.832004460367101	0.988023496791035	-0.0265399972860855	0.0275850137478676
Brain_Cerebellum	-0.00103808881500196	0.00416760192109207	0.598352640814675	0.988023496791035	-0.00794253110177475	0.0318867782792048
Brain_Cortex	0.00034942034214291	0.00146872742664623	0.405976664239017	0.981044618037626	0.00267345326811714	0.0112373942360079
Brain_Limbic	0.00141191845518113	0.00376386155306118	0.353783763388337	0.981044618037626	0.0108027425798097	0.0287977165498177
Breast_Mammary_Tissue	-0.000186805729444412	0.00278449019292149	0.526744155262193	0.981044618037626	-0.00142927107455556	0.0213044391195217
CD14_Mono	0.000107757111986267	0.00130625159935919	0.467127190456195	0.981044618037626	0.000824461453605715	0.009994273904814
CD16_Mono	0.000531230782376732	0.000872482864402561	0.271304492085527	0.981044618037626	0.00406450483838356	0.00667546185464851
CD4_Naive	0.0161910689498489	0.0182517428570927	0.187513300960545	0.981044618037626	0.123879640014146	0.139646081538582
CD4_TCM	-0.0131279233880167	0.0109826730766816	0.88402102344461	0.988023496791035	-0.100443178179164	0.0840296333334476
CD4_TEM	-0.00133059240173745	0.000686243898704492	0.973746268368535	0.998037966156131	-0.0101805080469583	0.00525052715152633
CD8_Naive	-0.00380966501816552	0.00383752269965682	0.839581835413408	0.988023496791035	-0.0291481638727278	0.0293613060417507
CD8_TCM	0.000569176256185731	0.00182170612685762	0.377352578302529	0.981044618037626	0.00435482981014331	0.01393807289103
CD8_TEM	0.00057064965156478	0.00145232828454864	0.34718907563077	0.981044618037626	0.00436610291939388	0.0111119226055749
Cells_Cultured_fibroblasts	0.00282270688338345	0.0038000087640715	0.228796577606463	0.981044618037626	0.0215968391995673	0.0290742828161553
Colon_Sigmoid	0.00485046934016127	0.00324928575588354	0.0677473699662702	0.981044618037626	0.037111471615618	0.0248606408254288
Colon_Transverse	0.00374888679699078	0.00284442057740764	0.0937553266555002	0.981044618037626	0.0286831430527221	0.0217629730482604
Esophagus_Mucosa	-0.00133427984965829	0.00323861790295748	0.659826811399549	0.988023496791035	-0.0102087211144475	0.0247790199155125
Esophagus_Muscularis	8.98976782327209e-05	0.00349264115476999	0.489732691235327	0.981044618037626	0.000687816971941246	0.0267225796080336
gdT	-0.000467706876169124	0.000688735016084183	0.751456735623246	0.988023496791035	-0.00357847648178366	0.00526958696315366
Heart_Atrial_Appendage	-0.00594678362684365	0.00544060267424967	0.862811367918674	0.988023496791035	-0.0454994921717188	0.0416266463217266
Heart_Left_Ventricle	0.0187812421353142	0.00992214606595447	0.0291881864071291	0.981044618037626	0.143697338449229	0.0759154251411972
Lung	0.00260051721558258	0.00471806724551756	0.290754206550834	0.981044618037626	0.0198968417412592	0.0360984487032713
Muscle_Skeletal	0.00297822391038427	0.00294841447668663	0.156221217604225	0.981044618037626	0.022786716988403	0.0225586417497064
Nerve_Tibial	0.00359486695000248	0.00444286009652803	0.20921917974113	0.981044618037626	0.02750472035197	0.0339928086957003
NK	-0.00139249280134982	0.00169067107540998	0.794925992658491	0.988023496791035	-0.0106541147769688	0.0129355093757458
NK_CD56bright	0.000387495214600672	0.000622294547950284	0.266744855132736	0.981044618037626	0.00296476828309619	0.00476124367215213
Skin_Not_Sun_Exposed_Suprapubic	-0.00183053062767901	0.00382319241907595	0.683958248060452	0.988023496791035	-0.0140055901123107	0.0292516634971381
Skin_Sun_Exposed_Lower_leg	-0.000449755678287283	0.00424829083827411	0.542156236283951	0.981044618037626	-0.00344112990273361	0.0325041380128088
Thyroid	-0.000117068816411496	0.00415212656833901	0.511246649802256	0.981044618037626	-0.000895706322964774	0.0317683746621194
Treg	0.000393567115836943	0.000677551066103578	0.280665017210277	0.981044618037626	0.00301122506378686	0.00518401733820641
Whole_Blood	-0.00641975637491652	0.00222583440471559	0.998037966156131	0.998037966156131	-0.0491182584155816	0.0170301025609456
AllTissues	-0.00114899904694124	0.00853301913412711	0.553556994581947	NA	-0.00879111742112655	0.0652870630002074
