Tissue	h2_ge_t	h2_ge_t_se	NomP	FDRP	Proph2	Proph2_se
Adipose_Subcutaneous	0.000170190599269267	0.00149464364008732	0.454671609626676	0.800944494836662	0.00200933411179772	0.0176463239679731
Adipose_Visceral_Omentum	-0.00184247613295892	0.00161691518982142	0.872752830100694	0.952035073302513	-0.0217529649699991	0.0190899077900994
Artery_Aorta	-0.00249153261750881	0.00162101711230859	0.937855559619774	0.966330699082054	-0.0294159695101394	0.01913833662702
Artery_Tibial	-0.00151231471439269	0.00153539635305854	0.837679855540438	0.952035073302513	-0.0178549553056988	0.0181274657976215
B_intermediate	-0.000540054932561084	0.000492708776491273	0.863481090647456	0.952035073302513	-0.00637609129351929	0.00581710479918858
B_memory	-1.50279476068098e-05	0.00040631184576455	0.514752011599615	0.800944494836662	-0.000177425591579809	0.00479707019792857
B_naive	-3.85533890408385e-05	0.000570545511631557	0.526937167655699	0.800944494836662	-0.000455175785606122	0.00673607451749182
Brain_BasalGanglia	-0.00113821242082324	0.00116904931915962	0.834877931091317	0.952035073302513	-0.0134381631738281	0.013802235173077
Brain_Cerebellum	0.00255827241291084	0.00177123299381245	0.074320905766961	0.800944494836662	0.0302039245916274	0.0209118417215165
Brain_Cortex	-6.30936955825741e-05	0.000939065146715034	0.526783890430366	0.800944494836662	-0.000744907858117758	0.0110869556873085
Brain_Limbic	0.000649721773285141	0.00132388950423287	0.311795494649264	0.800944494836662	0.00767085918872658	0.015630336531675
Breast_Mammary_Tissue	0.000577142012440352	0.00146847851923234	0.347152207780692	0.800944494836662	0.00681395528264878	0.0173374087276545
CD14_Mono	0.000149419005919167	0.000485585223282731	0.379151836465864	0.800944494836662	0.00176409688216254	0.00573300145552221
CD16_Mono	-0.000576743503179869	0.000315262476423431	0.966330699082054	0.966330699082054	-0.00680925033270211	0.0037221071596627
CD4_Naive	0.00217871139296463	0.00192108205073281	0.128374965761757	0.800944494836662	0.0257226846867135	0.0226810159472587
CD4_TCM	0.0001154354433459	0.00098144481845962	0.453185224819742	0.800944494836662	0.00136287418354073	0.0115873060030652
CD4_TEM	-0.00016839418129974	0.000360520614448935	0.679780874126793	0.932256964691827	-0.0019881249267974	0.00425644172903111
CD8_Naive	-0.000495558818399779	0.000554986825678576	0.814049983398443	0.952035073302513	-0.00585075346398795	0.00655238282973525
CD8_TCM	7.98702434297811e-05	0.000811196561445979	0.460783599683319	0.800944494836662	0.00094297808063496	0.00957729116229019
CD8_TEM	0.000296746836140234	0.000748780436038067	0.345939327305841	0.800944494836662	0.00350350455891658	0.00884038295204329
Cells_Cultured_fibroblasts	0.00227388866098538	0.00332105021913671	0.246769895644485	0.800944494836662	0.0268463832465806	0.0392095657513189
Colon_Sigmoid	0.000441268077658042	0.00148835821157336	0.383431862833903	0.800944494836662	0.00520977659572659	0.0175721158391188
Colon_Transverse	-4.13860735244908e-05	0.00143875111320327	0.511474102607018	0.800944494836662	-0.000488619522130942	0.0169864358111366
Esophagus_Mucosa	0.00281396854035002	0.00198891998843112	0.078560288174039	0.800944494836662	0.0332227690714288	0.0234819361089861
Esophagus_Muscularis	-0.000834234788069399	0.00171245847074612	0.686926184509767	0.932256964691827	-0.00984928911534119	0.0202179276357275
gdT	0.0004541658054885	0.000403280279402656	0.130044867781084	0.800944494836662	0.00536205201285124	0.00476127838728047
Heart_Atrial_Appendage	-6.97569861364359e-05	0.00152405368708982	0.518253489134284	0.800944494836662	-0.000823577168080707	0.0179935500246732
Heart_Left_Ventricle	0.000291502161124667	0.00139837910642477	0.417436007904899	0.800944494836662	0.00344158395660764	0.0165097887417328
Lung	0.00113160141458933	0.00160226852760552	0.240016482909934	0.800944494836662	0.0133601111521763	0.0189169837969955
Muscle_Skeletal	-0.00140414448786791	0.0012109881456787	0.876874409620736	0.952035073302513	-0.0165778569996211	0.0142973807045891
Nerve_Tibial	-0.00115593607072852	0.00168159765983767	0.754085745004532	0.952035073302513	-0.0136474152388255	0.019853573315675
NK	-0.000816675164773641	0.000507819767949863	0.946104182072667	0.966330699082054	-0.00964197361007841	0.00599551083766072
NK_CD56bright	-0.000235005505104537	0.000502197570973185	0.680091358984682	0.932256964691827	-0.0027745632243747	0.00592913306934103
Skin_Not_Sun_Exposed_Suprapubic	0.00041194994240626	0.00244752392666776	0.433168548089135	0.800944494836662	0.00486363568366305	0.0288963863833266
Skin_Sun_Exposed_Lower_leg	0.000248739824203717	0.00212143665126266	0.453330715784139	0.800944494836662	0.00293671575211	0.0250464775827941
Thyroid	0.00133442853069187	0.00162269735654152	0.205438274746295	0.800944494836662	0.0157547642348509	0.0191581742212694
Treg	0.000906292180955612	0.000572235612545425	0.0566225201334478	0.800944494836662	0.0107000257491808	0.00675602848341706
Whole_Blood	0.000474475756070462	0.00117021887497248	0.342570080895871	0.800944494836662	0.00560183891464536	0.0138160433881048
AllTissues	0.00411868918466988	0.00141377111193077	0.00178835755329149	NA	0.0486267908461615	0.0166915125375534
