Tissue	h2_ge_t	h2_ge_t_se	NomP	FDRP	Proph2	Proph2_se
Adipose_Subcutaneous	-0.00331400583004878	0.00337638681861768	0.836832880237125	0.908561412828878	-0.025394680690029	0.0258726959281048
Adipose_Visceral_Omentum	0.000463955072748152	0.00347293380327122	0.446862730503346	0.897970083713194	0.00355521128542645	0.0266125195652967
Artery_Aorta	0.00349164364363196	0.00442488749877512	0.215029097712806	0.897970083713194	0.0267558899895169	0.0339071838986599
Artery_Tibial	0.00375086591338928	0.00576221136562606	0.257541934736814	0.897970083713194	0.02874226753555	0.0441548763649507
B_intermediate	0.000567637349170852	0.0010749168938754	0.298723443815559	0.897970083713194	0.00434971148789925	0.00823691106417931
B_memory	0.000267010133696568	0.00109203988395601	0.403419538157079	0.897970083713194	0.00204605466434152	0.00836812171613801
B_naive	-0.000657870332724013	0.00107841581979385	0.729080362470544	0.908561412828878	-0.00504115197489665	0.008263722757041
Brain_BasalGanglia	-0.000661279805848549	0.00251995616760138	0.603500087769562	0.908561412828878	-0.00506727820573601	0.019310008947137
Brain_Cerebellum	0.00327968914076773	0.00409428261406859	0.211553891550542	0.897970083713194	0.0251317175537757	0.0313738131346252
Brain_Cortex	-0.000547293945955763	0.00122767350584436	0.672128284988774	0.908561412828878	-0.00419382334065719	0.00940745981489931
Brain_Limbic	-0.00209604710534803	0.0023960416863914	0.80915747736421	0.908561412828878	-0.0160616636425136	0.0183604726926544
Breast_Mammary_Tissue	-0.000574409553951927	0.0034680769159911	0.565775020973047	0.908561412828878	-0.0044016057774094	0.026575302038246
CD14_Mono	0.000236486711222741	0.00112439156828058	0.416707340326139	0.897970083713194	0.00181215870668767	0.00861602734314621
CD16_Mono	-0.00031430235248784	0.00107122733811625	0.615393303892164	0.908561412828878	-0.00240844714550069	0.00820863860625479
CD4_Naive	0.000132424328643784	0.00151652642602625	0.465208253267589	0.897970083713194	0.00101474581336233	0.0116208921534579
CD4_TCM	-0.000947747249036963	0.00214260467410739	0.6708762941533	0.908561412828878	-0.00726243102710316	0.0164184266215126
CD4_TEM	-0.000264722807240085	0.000633629057995147	0.661949047184929	0.908561412828878	-0.00202852725854471	0.00485539508042258
CD8_Naive	0.000533335117431789	0.00101383846083332	0.299424885051727	0.897970083713194	0.00408685913740835	0.0077688770945082
CD8_TCM	-0.000392884989301744	0.000685363789155029	0.716762380173736	0.908561412828878	-0.00301061294484095	0.00525182980195424
CD8_TEM	4.123049079431e-05	0.00131357566525223	0.487480062259963	0.897970083713194	0.000315942458193946	0.0100657139099788
Cells_Cultured_fibroblasts	-0.0027268593595373	0.00294066425426523	0.823112960962999	0.908561412828878	-0.0208954740194429	0.0225338257031818
Colon_Sigmoid	0.00219900665446626	0.00289696350562885	0.223904457604324	0.897970083713194	0.0168506257047223	0.0221989540661215
Colon_Transverse	0.000263440218888906	0.00264015454502963	0.460258651496359	0.897970083713194	0.00201869899531729	0.0202310693105719
Esophagus_Mucosa	2.99561778594296e-05	0.00318396383684681	0.496246625209923	0.897970083713194	0.000229549255627813	0.0243981903206652
Esophagus_Muscularis	-0.00111680735168759	0.00381691796987599	0.615083755293007	0.908561412828878	-0.00855791074090107	0.0292484135622681
gdT	0.00047394645909156	0.000785223364146722	0.273060888683807	0.897970083713194	0.00363177363288552	0.00601703727315496
Heart_Atrial_Appendage	-0.00442999608880588	0.00315401658334352	0.919923475478805	0.944786272113367	-0.0339463301824205	0.0241687094509082
Heart_Left_Ventricle	0.00125071015220848	0.00282639914956936	0.32906006394561	0.897970083713194	0.00958398584067801	0.0216582310311828
Lung	-0.0026288145712157	0.00287248926300203	0.819948673941741	0.908561412828878	-0.0201441729595073	0.0220114119770271
Muscle_Skeletal	0.00412184022227889	0.00261573145857642	0.057537247220571	0.897970083713194	0.0315849825461984	0.0200439192228078
Nerve_Tibial	0.00435487782917049	0.00403532272176298	0.140251634222958	0.897970083713194	0.0333707113346398	0.0309220131935861
NK	0.00137112795355259	0.00154725794581178	0.187763942034434	0.897970083713194	0.0105067276134298	0.011856382726527
NK_CD56bright	-0.00106385050077596	0.000546693059444393	0.974171070891806	0.974171070891806	-0.00815211111705716	0.00418921884631719
Skin_Not_Sun_Exposed_Suprapubic	-0.00227123596981775	0.00337211419353347	0.749696414233153	0.908561412828878	-0.0174041070484119	0.0258399555060036
Skin_Sun_Exposed_Lower_leg	0.00314621411339658	0.0034272602385359	0.17931025671105	0.897970083713194	0.0241089204091692	0.0262625305634935
Thyroid	-0.00421900682432128	0.00335371149259868	0.895806158168223	0.944786272113367	-0.0323295542093585	0.0256989386406029
Treg	5.54039909191078e-05	0.000934678036949333	0.476366131712916	0.897970083713194	0.00042455165455255	0.00716228380804087
Whole_Blood	0.00190870729245065	0.00225817895932107	0.198987918779989	0.897970083713194	0.0146261095206946	0.0173040533281308
AllTissues	0.00371237432767496	0.00328321110111262	0.129087642726453	NA	0.0284473128557468	0.0251587057556523
