Tissue	h2_ge_t	h2_ge_t_se	NomP	FDRP	Proph2	Proph2_se
Adipose_Subcutaneous	-0.0186853060250423	0.00949302243986594	0.975484385498356	0.999987985372973	-0.0533104308845715	0.0270842295003308
Adipose_Visceral_Omentum	-0.0182529653638569	0.0106342846735308	0.956957972244467	0.999987985372973	-0.0520769339910325	0.0303403271712719
Artery_Aorta	-0.0396507514258987	0.00938761640552732	0.999987985372973	0.999987985372973	-0.113126252285018	0.0267834990171963
Artery_Tibial	-0.0301204394723104	0.0101644648627883	0.998478240392148	0.999987985372973	-0.0859356333018842	0.0289998997511792
B_intermediate	-0.00195652104535006	0.00217820651785305	0.815467379153288	0.992926505618428	-0.00558208572139818	0.00621456923781184
B_memory	-0.00134892423287128	0.00200865361041833	0.749066935820846	0.948818118706405	-0.00384857127780679	0.00573082342487398
B_naive	0.00575475143399977	0.00436825903803261	0.0938520229115368	0.617696490363606	0.0164186916804558	0.012462935914501
Brain_BasalGanglia	0.00245072233846924	0.00775705039784385	0.376025990129957	0.691754785781606	0.00699207514541866	0.022131384872593
Brain_Cerebellum	0.0047584993912366	0.0105547855243877	0.326053121712781	0.691754785781606	0.0135763178066665	0.0301135107685812
Brain_Cortex	0.0058109892560111	0.00519521029187461	0.131670733081762	0.628327744274362	0.0165791419572357	0.0148222832863755
Brain_Limbic	-0.00692340494977827	0.00634818058998758	0.862278281194951	0.992926505618428	-0.0197529385157725	0.0181117848501785
Breast_Mammary_Tissue	0.0073875759490108	0.00973300199912749	0.223919289379215	0.628327744274362	0.021077249497891	0.0277689072728316
CD14_Mono	0.000547239065652876	0.00217089438834319	0.40048961282093	0.691754785781606	0.00156130974508666	0.00619370724206331
CD16_Mono	-0.00106019877145344	0.00204986585876188	0.697493111435695	0.9465977940913	-0.00302481817818385	0.00584840473255886
CD4_Naive	0.00179536102735211	0.00480217641920397	0.354252739568831	0.691754785781606	0.00512228538474211	0.0137009312958744
CD4_TCM	-0.00168036824112857	0.00723448667136185	0.591836596733688	0.832955210217783	-0.00479420325571632	0.0206404755245702
CD4_TEM	-0.00184999970476681	0.00124424193976168	0.93147263269301	0.999987985372973	-0.00527817319476979	0.00354990567692348
CD8_Naive	0.000820067725464482	0.00297555278226463	0.391426960569286	0.691754785781606	0.00233970820389296	0.00848945158991335
CD8_TCM	0.001594587561698	0.00341220152099179	0.320135731846453	0.691754785781606	0.0045494652259572	0.00973523971752294
CD8_TEM	0.00399327033343143	0.00544078279197339	0.231489168943186	0.628327744274362	0.0113930679983778	0.0155229180940753
Cells_Cultured_fibroblasts	0.0085065768684062	0.00971487338642846	0.190617220807649	0.628327744274362	0.0242698341466653	0.0277171851253308
Colon_Sigmoid	0.0110244519750407	0.00752455445938818	0.0714426993828237	0.617696490363606	0.0314535006420562	0.0214680583720062
Colon_Transverse	-0.0060012523623379	0.00593844878174559	0.843890237667509	0.992926505618428	-0.0171219753561709	0.0169427925299446
Esophagus_Mucosa	0.0148586899105868	0.0100577416112668	0.0697924479528944	0.617696490363606	0.04239283854661	0.0286954111591064
Esophagus_Muscularis	0.00148465551099163	0.0131766519724392	0.455144825574272	0.751978407470536	0.00423582171466942	0.0375938715333501
gdT	0.00216066602319847	0.00272827853702471	0.214194291880487	0.628327744274362	0.00616452503052345	0.00778396158922885
Heart_Atrial_Appendage	0.0118621720360442	0.0116242008112187	0.153752319089257	0.628327744274362	0.0338435721427795	0.0331646242830776
Heart_Left_Ventricle	-0.00107497686419152	0.00912887411873704	0.546869379988746	0.799270632291244	-0.0030669810675935	0.02604528992507
Lung	0.00462506418017278	0.0100482150254752	0.322655064442265	0.691754785781606	0.0131956182030607	0.0286682311711133
Muscle_Skeletal	0.0111097975227212	0.010093719406142	0.135521374816082	0.628327744274362	0.0316969972117581	0.0287980582200913
Nerve_Tibial	0.0255243048665119	0.0117117822733304	0.0146521029980857	0.556779913927257	0.0728225531141566	0.0334145000665632
NK	-0.00209410294287727	0.00337842836365252	0.732320179357552	0.948818118706405	-0.00597461609950719	0.00963888263524257
NK_CD56bright	0.00358798211303753	0.00380821950336574	0.17305334676746	0.628327744274362	0.0102367535322041	0.0108651055730834
Skin_Not_Sun_Exposed_Suprapubic	0.0199236673482933	0.0143722929819369	0.0828344801228399	0.617696490363606	0.0568435587683118	0.0410051154976802
Skin_Sun_Exposed_Lower_leg	-0.00154482496796377	0.0140875807216066	0.543659949193885	0.799270632291244	-0.00440748920959706	0.0401928123298334
Thyroid	0.00532411450286944	0.0137442142428524	0.34924066406599	0.691754785781606	0.0151900556429941	0.0392131647442294
Treg	-0.000142813377646069	0.00138523602112739	0.541056920942432	0.799270632291244	-0.000407456141643564	0.00395217124430068
Whole_Blood	0.015144114488902	0.011687539067368	0.0975310247942536	0.617696490363606	0.0432071740054265	0.0333453325745164
AllTissues	0.0376624716816293	0.0110411846492591	0.000323518959445891	NA	0.107453556866275	0.0315012400834782
